model,id,one_hop_a,one_hop_b,two_hop_cot,two_hop_no_cot,two_hop_no_cot_baseline1,two_hop_no_cot_baseline2,two_hop_with_facts_in_context,both_1hops_correct,two_hop_also_correct,two_hop_also_correct_corrected
gpt-4o-mini-2024-07-18,7541,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7589,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-mini-2024-07-18,7596,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-mini-2024-07-18,7633,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7656,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,7661,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7665,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7666,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7667,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7678,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7718,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7729,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7730,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-mini-2024-07-18,7735,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7745,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7748,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-mini-2024-07-18,7792,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,7801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-mini-2024-07-18,7803,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-mini-2024-07-18,7812,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7815,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-mini-2024-07-18,7831,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7845,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-mini-2024-07-18,7860,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-mini-2024-07-18,7869,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7871,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7873,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7875,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7908,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7925,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,7932,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,7949,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7950,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,7954,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,7955,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,7976,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0
gpt-4o-mini-2024-07-18,7979,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7982,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8040,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8060,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8085,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8097,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8099,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8127,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8128,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8157,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,8190,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8197,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,8232,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-mini-2024-07-18,8248,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-mini-2024-07-18,8254,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-mini-2024-07-18,8272,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8279,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8286,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8290,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8307,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8320,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-mini-2024-07-18,8332,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,8333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,8344,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8381,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8388,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8400,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,8420,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8429,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8462,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-mini-2024-07-18,8464,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8476,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8483,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,8493,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8494,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8520,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,8522,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8570,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0
gpt-4o-mini-2024-07-18,8594,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8595,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8606,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,8614,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8616,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8622,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8625,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8657,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8670,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,8688,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
