,id,e1,r1,e2,r2,e3,e1_label,e2_label,e3_label,e1_aliases,e2_aliases,e3_aliases,e1_type,r1_type,e2_type,r2_type,e3_type,e1_popularity,e2_popularity,e3_popularity,r1_template,r2_template,source_prompt,first_hop_correct,second_hop_correct,composition_correct,entity_shortcut_correct,relation_shortcut_correct
376,66188,Q892,P800,Q15228,P123,Q95145,J. R. R. Tolkien,The Lord of the Rings,George Allen & Unwin,"['Tolkien', 'J-R-R Tolkien', 'J.R.R. Tolkien', 'John R. R. Tolkien', 'John Ronald Reuel Tolkien', 'John Tolkien', 'J.R.R Tolkien']","['Lord of the Rings', 'LotR', 'TLotR']","['George Allen & Co.', 'George Allen & Sons', 'George Allen and Unwin', 'George Russell & Unwin (in error?)']",human,notable work,novel series,publisher,book publisher,7160.0,5572.0,0.0,the most notable work of {},the publisher of {},the publisher of the most notable work of J. R. R. Tolkien is,True,False,True,False,False
379,66189,Q892,P800,Q15228,P495,Q145,J. R. R. Tolkien,The Lord of the Rings,United Kingdom,"['Tolkien', 'J-R-R Tolkien', 'J.R.R. Tolkien', 'John R. R. Tolkien', 'John Ronald Reuel Tolkien', 'John Tolkien', 'J.R.R Tolkien']","['Lord of the Rings', 'LotR', 'TLotR']","['G B', 'G B R', 'G.B.R.', '🇬🇧', 'Great Britain and Northern Ireland', 'The UK', 'The United Kingdom of Great Britain and Northern Ireland', 'U K', 'U. K.', 'U.K.', 'Britain', 'UK', 'G. B.', 'GBR', 'Great Britain', 'GB', 'G.B.', 'United Kingdom of Great Britain and Northern Ireland']",human,notable work,novel series,country of origin,country,7160.0,5572.0,22709.0,the most notable work of {},the country of origin of {},the country of origin of the most notable work of J. R. R. Tolkien is,True,False,True,False,False
391,66190,Q34660,P800,Q8337,P123,Q568642,J. K. Rowling,Harry Potter,Bloomsbury Publishing,"['Joanne K. Rowling', 'Joanne Kathleen Rowling', 'Joanne Rowling', 'JK', 'JKR', 'Robert Galbraith', 'Joanne Murray']",['Harry Potter series'],"['Bloomsbury Press', 'Bloomsbury Publishing plc']",human,notable work,novel series,publisher,public company,18999.0,10097.0,245.0,the most notable work of {},the publisher of {},the publisher of the most notable work of J. K. Rowling is,True,False,True,False,False
392,66240,Q18535424,P1441,Q268100,P495,Q30,The Lord Ruler,Mistborn,United States of America,"['Rashek', 'Sliver of Infinity', 'The Sliver']","['Mistborn series', 'Mistborn trilogy']","['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",literary character,present in work,novel series,country of origin,country,0.0,2447.0,43712.0,the work that features {},the country of origin of {},the country of origin of the work that features The Lord Ruler is,True,True,True,False,False
388,66245,Q3229606,P1441,Q1276821,P50,Q212727,Leo Valdez,The Heroes of Olympus,Rick Riordan,"['Leonidas ""Leo"" Valdez']","['Percy Jackson & the Heroes of Olympus', 'second Percy Jackson series']","['Richard Russell Riordan Jr', 'Richard Russell Riordan Junior', 'Richard Russell Riordan, Jr.']",literary character,present in work,novel series,author,human,8.0,650.0,1055.0,the work that features {},the author of {},the author of the work that features Leo Valdez is,True,True,True,False,False
377,66262,Q115258005,P1441,Q7766706,P123,Q2647037,Dalinar Kholin,The Stormlight Archive,Tor Books,['The Blackthorn'],['Stormlight Archive'],"['Tor', 'Tor Publishing']",literary character,present in work,novel series,publisher,book publisher,0.0,3150.0,421.0,the work that features {},the publisher of {},the publisher of the work that features Dalinar Kholin is,True,True,True,False,False
395,66263,Q115258005,P1441,Q7766706,P495,Q30,Dalinar Kholin,The Stormlight Archive,United States of America,['The Blackthorn'],['Stormlight Archive'],"['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",literary character,present in work,novel series,country of origin,country,0.0,3150.0,43712.0,the work that features {},the country of origin of {},the country of origin of the work that features Dalinar Kholin is,True,True,True,False,False
381,66301,Q17546728,P1441,Q857000,P50,Q456616,Hiccup,How to Train Your Dragon,Cressida Cowell,['Hiccup Horrendoys Haddock III'],"['HTTYD', 'The How to Train Your Dragon Books']","['Cressida Hare', 'Hon. Cressida Hare']",literary character,present in work,novel series,author,human,0.0,642.0,193.0,the work that features {},the author of {},the author of the work that features Hiccup is,True,True,True,False,False
394,66334,Q26961738,P1441,Q1027525,P50,Q558416,Nicolae Carpathia,Left Behind,Tim LaHaye,['Nicolae Jetty Carpathia'],['Glorious Appearing'],"['Tim Francis LaHaye', 'Timothy F. ""Tim"" LaHaye', 'Timothy Francis LaHaye', 'Timothy LaHaye']",literary character,present in work,novel series,author,human,114.0,900.0,271.0,the work that features {},the author of {},the author of the work that features Nicolae Carpathia is,True,False,True,False,False
378,66336,Q26961738,P1441,Q1027525,P495,Q30,Nicolae Carpathia,Left Behind,United States of America,['Nicolae Jetty Carpathia'],['Glorious Appearing'],"['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",literary character,present in work,novel series,country of origin,country,114.0,900.0,43712.0,the work that features {},the country of origin of {},the country of origin of the work that features Nicolae Carpathia is,True,True,True,False,False
2,66542,Q47139476,P123,Q1425420,P159,Q6106,The Coldest City,Oni Press,Portland,['Atomic Blonde: The Coldest City'],['Oni'],"['Beervana', 'Bridgetown', 'City of Portland', 'City of Roses', 'PDX', 'Portland, OR', 'Portland, Oregon', 'Rip City', 'Rose City', 'Stumptown']",literary work,publisher,book publisher,headquarters location,city,0.0,59.0,2862.0,the publisher of {},the headquarters location of {},the headquarters location of the publisher of The Coldest City is,True,True,True,False,False
181,66817,Q310960,P108,Q127552,P127,Q19837,Brad Bird,Pixar,Steve Jobs,"['Bradley Bird', 'Phillip Bradley Bird']","['Graphics Group', 'Pixar Animation Studios', 'Pixar Studios']","['Abdul Lateef Jandali', 'Steven Jobs', 'Steven Paul Jobs']",human,employer,film production company,owned by,human,1274.0,3187.0,12488.0,the employer of {},the owner of {},the owner of the employer of Brad Bird is,True,False,True,False,False
168,66889,Q853,P108,Q141336,P159,Q649,Andrei Tarkovsky,Mosfilm,Moscow,"['And. Arsenʹevich Tarkovskiĭ', ""Andrei Arsen'evich Tarkovskii"", ""Andreĭ Arsen'evich Tarkovskiĭ"", 'Andreĭ Arsenʹevich Tarkovskĭi', 'Andreĭ Arsenévich Tarkovskiĭ', 'Andrei Arsenyevich Tarkovsky', 'Andrei Tarkovski', 'Andrei Tarkovskij', ""Andreiĭ Arsen'evich Tarkovskiĭ"", 'Andrej Tarkovskij', 'Andrej Tarkovszkij', 'Andrej Tarkowskij', 'Andrey Arsenyevich Tarkovsky', 'Andrey Tarkovsky']","['Federalnoe gosudarstvennoe unitarnoe predpriiatie ""Kinokontcern ""Mosfilm""', 'Mosfil’m']","['Moskva', 'Moscow, Russia', 'City of Moscow', 'Moscow, Russian Federation', 'Moscow, Russian SFSR', 'Moscow, Soviet Union', 'Moscow, USSR', 'Moskva Federal City, Russia', 'Moskva, Rossiya', 'Moskva, Russia', 'Москва', 'Moskovĭ', 'Moskve', 'Moskvë', 'Moskvi', 'Mosky']",human,employer,film production company,headquarters location,city,2133.0,149.0,4522.0,the employer of {},the headquarters location of {},the headquarters location of the employer of Andrei Tarkovsky is,True,True,True,False,False
182,66891,Q55190,P108,Q141336,P159,Q649,Sergei Bondarchuk,Mosfilm,Moscow,"['Sergei Fedorovich Bondarchuk', 'Sergei Fyodorovich Bondarchuk']","['Federalnoe gosudarstvennoe unitarnoe predpriiatie ""Kinokontcern ""Mosfilm""', 'Mosfil’m']","['Moskva', 'Moscow, Russia', 'City of Moscow', 'Moscow, Russian Federation', 'Moscow, Russian SFSR', 'Moscow, Soviet Union', 'Moscow, USSR', 'Moskva Federal City, Russia', 'Moskva, Rossiya', 'Moskva, Russia', 'Москва', 'Moskovĭ', 'Moskve', 'Moskvë', 'Moskvi', 'Mosky']",human,employer,film production company,headquarters location,city,215.0,149.0,4522.0,the employer of {},the headquarters location of {},the headquarters location of the employer of Sergei Bondarchuk is,True,True,True,False,False
177,66893,Q55195,P108,Q141336,P159,Q649,Vsevolod Pudovkin,Mosfilm,Moscow,"['Vsevolod Illarionovich Pudovkin', 'Wsewolod Illarionowitsch Pudowkin']","['Federalnoe gosudarstvennoe unitarnoe predpriiatie ""Kinokontcern ""Mosfilm""', 'Mosfil’m']","['Moskva', 'Moscow, Russia', 'City of Moscow', 'Moscow, Russian Federation', 'Moscow, Russian SFSR', 'Moscow, Soviet Union', 'Moscow, USSR', 'Moskva Federal City, Russia', 'Moskva, Rossiya', 'Moskva, Russia', 'Москва', 'Moskovĭ', 'Moskve', 'Moskvë', 'Moskvi', 'Mosky']",human,employer,film production company,headquarters location,city,47.0,149.0,4522.0,the employer of {},the headquarters location of {},the headquarters location of the employer of Vsevolod Pudovkin is,True,True,True,False,False
167,67089,Q1959564,P108,Q679912,P159,Q649,Garri Bardin,Soyuzmultfilm,Moscow,['Garri Yakovlevich Bardin'],"['Soyuzdetmultfilm', 'Soyuzmult Film Studio']","['Moskva', 'Moscow, Russia', 'City of Moscow', 'Moscow, Russian Federation', 'Moscow, Russian SFSR', 'Moscow, Soviet Union', 'Moscow, USSR', 'Moskva Federal City, Russia', 'Moskva, Rossiya', 'Moskva, Russia', 'Москва', 'Moskovĭ', 'Moskve', 'Moskvë', 'Moskvi', 'Mosky']",human,employer,film production company,headquarters location,city,17.0,117.0,4522.0,the employer of {},the headquarters location of {},the headquarters location of the employer of Garri Bardin is,True,False,True,False,False
185,67158,Q5534284,P108,Q7366534,P112,Q4999775,Geoff Ramsey,Rooster Teeth,Burnie Burns,"['dggeoff', 'Geoff Fink', 'Geoff Lazer Ramsey', 'Geoffrey Fink', 'Geoffrey Lazer Ramsey', 'Geoffrey Ramsey']","['RT', 'Rooster Teeth Productions', 'RoosterTeeth']","['Burnie', 'Bernie Burns', 'Michael ""Burnie"" Burns', 'Michael Justin Burns']",human,employer,film production company,founded by,human,340.0,2151.0,452.0,the employer of {},the founder of {},the founder of the employer of Geoff Ramsey is,True,True,True,False,False
164,67164,Q27970728,P108,Q7366534,P112,Q4999775,Gray Haddock,Rooster Teeth,Burnie Burns,"['Gary G. Haddock', 'Gary Haddock', 'Graham G. Haddock', 'Graham Haddock', 'Gray G. Haddock']","['RT', 'Rooster Teeth Productions', 'RoosterTeeth']","['Burnie', 'Bernie Burns', 'Michael ""Burnie"" Burns', 'Michael Justin Burns']",human,employer,film production company,founded by,human,29.0,2151.0,452.0,the employer of {},the founder of {},the founder of the employer of Gray Haddock is,True,True,True,False,False
173,67166,Q98107999,P108,Q7366534,P112,Q4999775,"Ray Narvaez, Jr.",Rooster Teeth,Burnie Burns,"['AHRay', 'B1GnBr0wN', 'Brown Man', 'BrownMan', 'Ray Narvaez', 'Ray Narvaez Jr.', 'RoosterTeethRay']","['RT', 'Rooster Teeth Productions', 'RoosterTeeth']","['Burnie', 'Bernie Burns', 'Michael ""Burnie"" Burns', 'Michael Justin Burns']",human,employer,film production company,founded by,human,0.0,2151.0,452.0,the employer of {},the founder of {},"the founder of the employer of Ray Narvaez, Jr. is",True,True,True,False,False
184,67167,Q98108051,P108,Q7366534,P112,Q4999775,Kerry Shawcross,Rooster Teeth,Burnie Burns,['Kerry F. Shawcross'],"['RT', 'Rooster Teeth Productions', 'RoosterTeeth']","['Burnie', 'Bernie Burns', 'Michael ""Burnie"" Burns', 'Michael Justin Burns']",human,employer,film production company,founded by,human,0.0,2151.0,452.0,the employer of {},the founder of {},the founder of the employer of Kerry Shawcross is,True,True,True,False,False
183,67287,Q28561715,P272,Q1189512,P112,Q43371,The Secret Life of Pets 2,Illumination,Chris Meledandri,"['The Secret Life of Pets II', 'The Secret Life of Pets Part 2', 'The Secret Life of Pets Part II']",['Illumination Entertainment'],['Christopher Meledandri'],film,production company,film production company,founded by,human,1910.0,1631.0,325.0,the company that produced {},the founder of {},the founder of the company that produced The Secret Life of Pets 2 is,True,True,True,False,False
165,67489,Q131842,P272,Q1433745,P495,Q145,The Legend of the 7 Golden Vampires,Hammer Film Productions,United Kingdom,"['Legend of the 7 Golden Vampires', 'The Seven Brothers And Their One Sister', 'The Seven Brothers Meet Dracula']","['Hammer', 'Hammer Films']","['Great Britain and Northern Ireland', 'The UK', 'The United Kingdom of Great Britain and Northern Ireland', 'U K', 'U. K.', 'U.K.', 'GBR', 'Great Britain', 'GB', 'G.B.', 'United Kingdom of Great Britain and Northern Ireland', 'G B', 'G B R', 'G.B.R.', '🇬🇧', 'Britain', 'UK', 'G. B.']",film,production company,film production company,country of origin,country,99.0,557.0,22709.0,the company that produced {},the country of origin of {},the country of origin of the company that produced The Legend of the 7 Golden Vampires is,True,True,True,False,False
170,67563,Q25136560,P272,Q798768,P112,Q188137,The Cloverfield Paradox,Bad Robot Productions,J. J. Abrams,"['Cloverfield Paradox', 'Cloverfield Station']",['Bad Robot'],"['J J Abrams', 'J.J. Abrams', 'Jeffrey Jacob Abrams', 'JJ Abrams']",film,production company,film production company,founded by,human,1477.0,459.0,2404.0,the company that produced {},the founder of {},the founder of the company that produced The Cloverfield Paradox is,True,False,True,False,False
172,67689,Q905417,P272,Q1696916,P159,Q1156,Dil To Pagal Hai,Yash Raj Films,Mumbai,['Dil Toh Pagal Hai'],['YRF'],['Bombay'],film,production company,film production company,headquarters location,city,712.0,731.0,7349.0,the company that produced {},the headquarters location of {},the headquarters location of the company that produced Dil To Pagal Hai is,True,True,True,False,False
179,67809,Q481328,P272,Q1033465,P159,Q30,The Berlin Affair,The Cannon Group,United States of America,"['Berlin Affair', 'Interno berlinese']","['Armata', 'Cannon Cinemas', 'Cannon Films', 'Golan-Globus', 'The Cannon Group, Inc.']","['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",film,production company,film production company,headquarters location,country,22.0,272.0,43712.0,the company that produced {},the headquarters location of {},the headquarters location of the company that produced The Berlin Affair is,True,False,True,False,False
174,67976,Q5217578,P108,Q3783594,P127,Q501476,Daniel Ingram,Allspark,Hasbro,['Daniel Luke Ingram'],['Hasbro Studios'],"['Hasbro Bradley', 'Hasbro Inc.', 'Hasbro, Inc.', 'Hassenfeld Brothers', 'Hassenfeld Brothers and Hasbro Bradley']",human,employer,film production company,owned by,public company,46.0,135.0,1303.0,the employer of {},the owner of {},the owner of the employer of Daniel Ingram is,True,False,True,False,False
166,68283,Q1755660,P272,Q3857797,P740,Q490,L'Inferno,Milano Films,Milan,"['Inferno', ""Dante's Inferno""]",['Milano-Films'],"['Milan, Italy', 'Milano', 'Mailand', 'Milano, Italy', 'Milan, Lombardy']",film,production company,film production company,location of formation,city,93.0,3.0,3450.0,the company that produced {},the location of formation of {},the location of formation of the company that produced L'Inferno is,True,False,True,False,False
161,68538,Q192682,P800,Q1631090,P1441,Q19347291,Ryan Reynolds,Deadpool,Deadpool,"['Golfian', 'Ryan Rodney Reynolds']","['Merc with a Mouth', 'Wade Wilson', 'Wade Winston Wilson']",['X-Men Origins: Deadpool'],human,notable work,film character,present in work,film,15776.0,2743.0,5939.0,the most notable work of {},the work that features {},the work that features the most notable work of Ryan Reynolds is,True,True,True,False,False
159,68580,Q309850,P800,Q59999,P1441,Q640710,Will Eisner,Spirit,The Spirit,"['Erwin Williams', 'Ford Davies', 'Mr. Heck', 'W. Morgan Thomas', 'William Erwin Eisner', 'Willis B. Rensie', 'Willis Rensie', 'Wm. Erwin']",['Denny Colt'],['Spirit'],human,notable work,film character,present in work,film,229.0,109.0,329.0,the most notable work of {},the work that features {},the work that features the most notable work of Will Eisner is,True,True,True,False,False
287,68612,Q40492,P86,Q254,P25,Q167981,"Gigue in G Major, K. 574",Wolfgang Amadeus Mozart,Anna Maria Mozart,"['Eine Kleine Gigue in G for Keyboard, K. 574', 'Kleine Gigue in G major']","['Mozart', 'W. A. Mozart', 'Apollo Mozzart', 'Joannes Chrysostomus Wolfgangus Amadeus Mozart', 'Joannes Chrysostomus Wolfgangus Theophilus Amadeus Mozart', 'Johann Chrysostom Wolfgang Amadeus Mozart', 'Johann Chrysostomos Wolfgang Gottlieb Mozart', 'Johannes Chrisostomus Wolfgangus Theophilus Mozart', 'Mozhate', 'V. A. Mocartas', 'Volphnkank Amedaios Motsart', 'Wolfgang Amadè Mozart', 'Wolfgang Amadeus Chrysostom Mozart', 'Wolfgang Gottlieb Mozart', 'Wolfgango Amadeo Mozart']","['Anna Maria Pertl', 'Anna Maria Walburga Mozart']",musical work/composition,composer,human,mother,human,5.0,8073.0,130.0,the composer of {},the mother of {},"the mother of the composer of Gigue in G Major, K. 574 is",True,False,True,False,False
268,68620,Q156023,P22,Q254,P22,Q156280,Franz Xaver Wolfgang Mozart,Wolfgang Amadeus Mozart,Leopold Mozart,"['F. X. Mozart', 'Franz Xaver Mozart', 'Franz Xavier Mozart', 'Franz Xavier Wolfgang Mozart', 'Wolfgang Amade Mozart, Jr.', 'Wolfgang Amadeus Mozart, Jr.']","['Mozart', 'W. A. Mozart', 'Apollo Mozzart', 'Joannes Chrysostomus Wolfgangus Amadeus Mozart', 'Joannes Chrysostomus Wolfgangus Theophilus Amadeus Mozart', 'Johann Chrysostom Wolfgang Amadeus Mozart', 'Johann Chrysostomos Wolfgang Gottlieb Mozart', 'Johannes Chrisostomus Wolfgangus Theophilus Mozart', 'Mozhate', 'V. A. Mocartas', 'Volphnkank Amedaios Motsart', 'Wolfgang Amadè Mozart', 'Wolfgang Amadeus Chrysostom Mozart', 'Wolfgang Gottlieb Mozart', 'Wolfgango Amadeo Mozart']",['Johann Georg Leopold Mozart'],human,father,human,father,human,423.0,8073.0,372.0,the father of {},the father of {},the father of the father of Franz Xaver Wolfgang Mozart is,True,False,True,False,False
259,69064,Q28823471,P22,Q5599,P25,Q2355955,"Nicolaas Rubens, Lord of Rameyen",Peter Paul Rubens,Maria Pypelinckx,['Jhr. Nicolas Rubens'],"['Petri Paulo Rubbens', 'Petro Paul Rubens', 'Petro Paulo Rubbens', 'petro paulo rubes', 'Petro Paulo Rubes', 'petrus paul rubens', 'Petrus Paulus Rubbens', 'petrus paulus rubens', 'Petrus Paulus Rubens', 'Piere Paul Rubens', 'Pieree Paul Rubens', 'Pierre Paul Rubbens', 'Pierre Paul Rubens', 'Pièrre Paul Rubens', 'Pierre Rubens', 'Pierre-Paul Rubbens', 'Pierre-Paul Rubens', 'Pieter Paul Rubbens', 'pieter paul rubens', 'Pieter Paul Rubens', 'Pieter Paulo Rubbens', 'Pieter Paulus Rubbens', 'Pieter-Pauwel Rubens', 'Pietro Paolo', 'Pietro Paolo Fumino', 'Pietro Paolo Rubbens', 'Pietro Paolo Rubens', 'Pietro Paulo Rubens', 'Pietro Pauolo', 'Pietro Pauolo Rubens', 'Pietro Robino', 'Pietropaolo Rubenz', 'PP Rubens', 'PP. Rubens', 'Rhubens', 'rrubes', 'Rubbens', 'Rubeen', ""Ruben's"", 'Rubenes', 'Rubenns', 'Rûbens', ""Rubens d'Anversa"", 'Rubens ou dans sa maniere', 'Rubens ou sa manière', 'rubens p. p.', 'Rubens Peter Paul', 'Rubens Pietro Paolo', 'rubens pp', 'Rubenso fiamengo', 'Rupen', 'Rupens', 'Rurens', 'Ruvenes', 'Ruvens', 'Ruwens', 'Sir P. P. Rubens', 'Sir P. Paul Rubens', 'Sir P. Reuben', 'Sir P.P. Rubens', 'Sir P.Paul Rubens', 'Sir Peter Paul, Flem. Rubens', 'Sir PP Rubens', 'Sir Rubens', 'Ubens Fiammingo', 'Reuben', 'Buddens', 'Rubben', 'Ruben', 'Rubin', 'Rubens', 'Reubens', 'Ribbens', 'Rubins', 'P.P. Rubens', 'Sir Peter Paul Rubens', 'Ruebens', 'Bubens', 'Chev. Mascota. Pablo. Rubens', 'Chev. Pet. Paul. Rubens', 'P: P: Rubbens', 'P. P. Reubens', 'P. P. Rubbens', 'P. P. Rubens', 'P. Paolo Rubens', 'P. Pauel Rubens', 'P. Paul Rubens', 'P. Paulo Rubbens', 'P. Paulus Rubbens', 'P. Reuben', 'P. Ribbens', 'P. Rubbens', 'P. Rubens', 'P. v. Rubens', 'P.-P. Rubens', 'P.o Pablo Rubens', 'P.P Rubens', 'P.P. Rubbens', 'P.P. Rubeens', 'Pablo Rubes', 'Paolo Rubens', 'Paul Reubens', 'Paul Rubens', 'Paulo Rubbens', 'Pedro Pablo de Rubenes', 'Pedro Pablo Rubenes', 'Pedro Paulo Rubbens', 'Peeter Pauwel Rubens', 'Pet. Paul Rubens', 'Peter Paolo Rubens', 'Peter Paul Reubens', 'Peter Paul Ruben', 'Peter Paul Rubenns', 'Peter Paul Ruebens', 'Peter Paul Ruuenes', 'Peter Paul, Sir Rubens', 'Peter Poulo Ribbens']","['Maria Pepelin', 'Maria Pijpelinks', 'Maria Pijpelinx', 'Maria Pipelinks', 'Maria Pypelincx', 'Maria Pypelinks']",human,father,human,mother,human,13.0,1147.0,4.0,the father of {},the mother of {},"the mother of the father of Nicolaas Rubens, Lord of Rameyen is",True,True,True,False,False
217,70061,Q659488,P22,Q7732,P26,Q47365,"Marie-Thérèse, Duchess of Angoulême",Louis XVI of France,Marie Antoinette,"[""Duchesse d'Angoulême"", 'Maria Theresia Charlotte of Bourbon', 'Marie Thérèse Charlotte', 'Marie Thérèse Charlotte of France', 'Marie Thérèse Charlotte, Madame Royale', 'Marie Thérèse of France', 'Marie Thérèse, Madame Royale', 'Marie-Thérèse Charlotte, Duchess of Angoulême', ""Marie-Thérèse Charlotte, duchesse d' Angoulême""]","['Louis XVI', 'Duc de Berry (until 1774) Louis-Auguste', 'King of France Lodewijk XVI', 'King of France Louis XVI', 'King Of France Louis Xvi', 'King of France Ludwik XVI', 'Konge av Frankrike Ludvig XVI', 'König Ludwig XVI. Frankreich', 'koning van Frankrijk Louis XVI', 'Koning van Frankrijk Louis XVI', 'Louis Capet', 'Louis I of Navarre', 'ludwig XVI', 're di Francia Louis XVI', 'Re di Francia Louis XVI', 'Rey de Francia Luis XVI', 'roi de France Louis XVI', 'Roi de France Louis XVI', 'XVI, King of France Louis']","['Mary Antoinette', 'Maria Antonia', 'Marie-Antoinette', 'María Antonia', 'Archduchess Maria Antonia Josepha Johanna [House of Habsburg-Lorraine] von Habsburg-Lothringen', 'Maria Antonia Josepha Johanna', 'Marie Antoinette Joséphe Jeanne of Austria-Lorraine', 'Mary Antionette Queen', 'Queen consort of Louis XVI Marie Antoinette', 'Queen Marie Antoinette consort of Louis XVI King of France', 'Queen of France Marie Antoinette', 'Queen, consort of Louis XVI, King of France Marie Antoinette', 'The Austrian Woman']",human,father,human,spouse,human,1162.0,5237.0,11368.0,the father of {},the spouse of {},"the spouse of the father of Marie-Thérèse, Duchess of Angoulême is",True,False,True,False,False
286,70313,Q183105,P22,Q8016,P25,Q243011,Randolph Churchill,Winston Churchill,Lady Randolph Churchill,"['Hon. Randolph Churchill', 'Randolph Frederick Edward Spencer-Churchill']","['David Winter', 'Mr Green', 'Charles Maurin', 'Winston Spencer Churchill', 'Sir Winston Churchill', 'Colonel Warden', 'Sir Leonard Spencer', 'Sir Winston Leonard Spencer Churchill', 'Sir Winston Spencer Churchill', 'The Honourable Sir Winston Spencer Churchill', 'The Right Honourable Sir Winston Churchill', 'The Right Honourable Sir Winston Leonard Spencer Churchill', 'The Right Honourable Sir Winston Spencer Churchill', 'Winston Leonard Spencer Churchill']","['Jennie Spencer-Churchill', 'Lady Churchill', 'Jeanette Jerome', 'Jennie Churchill', 'Jennie Jerome', 'Lady Randolph', 'Mrs. George Cornwallis-West', 'Lady Jennie Randolph (Spencer) Churchill', 'Jeanette Spencer-Churchill']",human,father,human,mother,human,961.0,12424.0,511.0,the father of {},the mother of {},the mother of the father of Randolph Churchill is,True,False,True,False,False
284,70344,Q1142681,P50,Q8018,P800,Q372941,De libero arbitrio,Augustine of Hippo,Confessions,"['Free choice of the will', 'On free choice of the will', 'On the free choice of the will', 'The free choice of the will']","['bishop of Hippo', 'Augustinus, Aurelius', 'Aurelius Augustine', 'Aurelius Augustinus', 'Aurelius Augustinus Hipponensis', 'Saint Augustine of Hippo', 'Saint Austin', 'St. Augoustinos', 'St. Augustine of Hippo', 'Augustinus', 'Saint Augustine', 'St. Augustine', 'Augustine']",['The Confessions of St. Augustine'],literary work,author,human,notable work,literary work,14.0,3270.0,379.0,the author of {},the most notable work of {},the most notable work of the author of De libero arbitrio is,True,False,True,False,False
241,70493,Q253821,P22,Q8433,P22,Q130969,"Joan III, Countess of Burgundy",Philip V of France,Philip IV of France,"['Jeanne II of Burgundy', 'Joan III of Burgundy']","['Philip the Tall', 'Philippe V']","['Philip IV', 'der Schöne Philipp', 'King of France Philip IV', 'le Bel, King of France Philippe IV', 'le Bel, re di Francia Philippe IV', 'Philipe le Bel', 'Philippe le Bel', 'Philippe le Roi de fer', 'roi de France Philippe IV', 'the Fair', 'the Fair Philip']",human,father,human,father,human,25.0,174.0,821.0,the father of {},the father of {},"the father of the father of Joan III, Countess of Burgundy is",True,False,True,False,False
205,71208,Q6830581,P22,Q9582,P26,Q213122,Michael Gerald Ford,Gerald Ford,Betty Ford,"['Michael Ford', 'Mike Ford']","['Ford', 'Gerald R. Ford', 'G. R. Ford', 'Gerald Ford Jr.', 'Gerald Rudolph ""Jerry"" Ford Jr.', 'Gerald Rudolph Ford', 'Gerald Rudolph Ford Jr.', 'Leslie Lynch King Jr.', 'President Ford']","['Elizabeth Ford', 'Elizabeth Anne Ford', 'Betty Bloomer', 'Betty Bloomer Ford', 'Elizabeth Ann Bloomer', 'Elizabeth Ann Bloomer Warren Ford', 'Elizabeth Ann Ford', 'Elizabeth Anne Blommer Ford', 'Elizabeth Anne Bloomer Ford', 'Elizabeth Bloomer', 'Elizabeth Bloomer Ford']",human,father,human,spouse,human,0.0,5821.0,828.0,the father of {},the spouse of {},the spouse of the father of Michael Gerald Ford is,True,False,True,False,False
