,id,e1,r1,e2,r2,e3,e1_label,e2_label,e3_label,e1_aliases,e2_aliases,e3_aliases,e1_type,r1_type,e2_type,r2_type,e3_type,e1_popularity,e2_popularity,e3_popularity,r1_template,r2_template,source_prompt,first_hop_correct,second_hop_correct,composition_correct,entity_shortcut_correct,relation_shortcut_correct
309,58089,Q7200,P800,Q50948,P495,Q159,Alexander Pushkin,Eugene Onegin,Russia,"['Pushkin', 'Aleksandr Pushkin', ""Aleksandr Serge'evich Pushkin"", 'Aleksandr Sergeyevich Pushkin', 'Alexander Sergeyevich Pushkin']",['Evgeny Onegin'],"['RF', 'RU', 'Rossiya', 'Russian Federation', 'RUS', 'ru', 'Rossija', 'Federation of Russia', 'Rossijskaja Federatsija', 'Rossiyskaya Federatsiya', 'Российская Федерация', 'Россия']",human,notable work,literary work,country of origin,country,1703.0,357.0,25987.0,the most notable work of {},the country of origin of {},the country of origin of the most notable work of Alexander Pushkin is,True,True,False,False,False
326,58097,Q79904,P800,Q183883,P495,Q30,J. D. Salinger,The Catcher in the Rye,United States of America,"['Jerome David Salinger', 'Jerome Salinger']",['Catcher in the Rye'],"['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",human,notable work,literary work,country of origin,country,1928.0,2999.0,43712.0,the most notable work of {},the country of origin of {},the country of origin of the most notable work of J. D. Salinger is,True,True,False,False,False
313,58157,Q7288955,P1441,Q331669,P495,Q145,Ramandu's daughter,The Silver Chair,United Kingdom,"['Lilliandil', 'Queen Lilliandil of Narnia']","['Silver Chair', 'The Chronicles of Narnia, book 4', 'The Chronicles of Narnia, book 6 (late reissue)', 'the fourth Narnia book']","['Britain', 'UK', 'G. B.', 'GBR', 'Great Britain', 'GB', 'G.B.', 'United Kingdom of Great Britain and Northern Ireland', 'G B', 'G B R', 'G.B.R.', '🇬🇧', 'Great Britain and Northern Ireland', 'The UK', 'The United Kingdom of Great Britain and Northern Ireland', 'U K', 'U. K.', 'U.K.']",literary character,present in work,literary work,country of origin,country,23.0,460.0,22709.0,the work that features {},the country of origin of {},the country of origin of the work that features Ramandu's daughter is,True,True,False,False,False
308,58158,Q189665,P800,Q842074,P495,Q159,Ivan Goncharov,Oblomov,Russia,['Ivan Alexandrovich Goncharov'],['Oblomoff'],"['RF', 'RU', 'Rossiya', 'Russian Federation', 'RUS', 'ru', 'Rossija', 'Federation of Russia', 'Rossijskaja Federatsija', 'Rossiyskaya Federatsiya', 'Российская Федерация', 'Россия']",human,notable work,literary work,country of origin,country,91.0,160.0,25987.0,the most notable work of {},the country of origin of {},the country of origin of the most notable work of Ivan Goncharov is,True,True,False,False,False
330,58159,Q9391,P800,Q655717,P495,Q40,Ludwig Wittgenstein,Tractatus Logico-Philosophicus,Austria,"['Wittgenstein', 'Ludwig Josef Johann Wittgenstein']","['Logisch-Philosophische Abhandlung', 'Logical Philosophical Treatise', 'Treatise on Logic and Philosophy']","['AT', 'AUT', 'Österreich', 'Republic of Austria', 'Republik Österreich', '🇦🇹']",human,notable work,literary work,country of origin,country,1617.0,344.0,7148.0,the most notable work of {},the country of origin of {},the country of origin of the most notable work of Ludwig Wittgenstein is,True,True,False,False,False
307,58184,Q544925,P800,Q642211,P495,Q142,Jean de Meun,Le Roman de la Rose,France,"['Jean Chopinel', 'Jean Clopinel', 'Jean de Meung', 'Jean de Meung o Meun', 'Jehan de Meung']","['Roman de la Rose', 'The Romance of the Rose']","['Republic of France', 'the Hexagon', 'French Republic', 'FRA', 'fr', 'FR']",human,notable work,literary work,country of origin,country,13.0,134.0,12685.0,the most notable work of {},the country of origin of {},the country of origin of the most notable work of Jean de Meun is,True,True,False,False,False
314,58230,Q215868,P800,Q1897870,P495,Q30,Alice Walker,The Color Purple,United States of America,"['Alice Malsenior Tallulah-Kate Walker', 'Alice Malsenior Walker', 'Alice Walker Leventhal']",['Color Purple'],"['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",human,notable work,literary work,country of origin,country,1758.0,2348.0,43712.0,the most notable work of {},the country of origin of {},the country of origin of the most notable work of Alice Walker is,True,True,False,False,False
134,58335,Q34012,P800,Q47703,P86,Q214665,Marlon Brando,The Godfather,Nino Rota,['Marlon Brando Jr.'],"['Godfather', 'The Godfather Part I']","['Giovanni Rota', 'Giovanni Rota Rinaldi']",human,notable work,film,composer,human,21709.0,9327.0,290.0,the most notable work of {},the composer of {},the composer of the most notable work of Marlon Brando is,True,True,False,False,False
131,58343,Q34012,P800,Q47703,P495,Q38,Marlon Brando,The Godfather,Italy,['Marlon Brando Jr.'],"['Godfather', 'The Godfather Part I']","['ITA', 'Italia', 'IT', '🇮🇹', 'Italian Republic', 'Repubblica Italiana', 'Republic of Italy']",human,notable work,film,country of origin,country,21709.0,9327.0,10449.0,the most notable work of {},the country of origin of {},the country of origin of the most notable work of Marlon Brando is,True,True,False,False,False
124,58431,Q349391,P800,Q223367,P495,Q38,Helen Mirren,The Queen,Italy,"['Dame Helen Lydia Mirren', 'Helen Lydia Mironoff']",['Queen'],"['ITA', 'Italia', 'IT', '🇮🇹', 'Italian Republic', 'Repubblica Italiana', 'Republic of Italy']",human,notable work,film,country of origin,country,6694.0,562.0,10449.0,the most notable work of {},the country of origin of {},the country of origin of the most notable work of Helen Mirren is,True,True,False,False,False
136,58435,Q349391,P800,Q223367,P495,Q145,Helen Mirren,The Queen,United Kingdom,"['Dame Helen Lydia Mirren', 'Helen Lydia Mironoff']",['Queen'],"['Britain', 'UK', 'G. B.', 'GBR', 'Great Britain', 'GB', 'G.B.', 'United Kingdom of Great Britain and Northern Ireland', 'G B', 'G B R', 'G.B.R.', '🇬🇧', 'Great Britain and Northern Ireland', 'The UK', 'The United Kingdom of Great Britain and Northern Ireland', 'U K', 'U. K.', 'U.K.']",human,notable work,film,country of origin,country,6694.0,562.0,22709.0,the most notable work of {},the country of origin of {},the country of origin of the most notable work of Helen Mirren is,True,True,False,False,False
127,58576,Q7488830,P1441,Q17738,P57,Q38222,Dr. Evazan,Star Wars: Episode IV – A New Hope,George Lucas,"['Cornelius Evazan', 'Doctor Cornelius Evazan', 'Doctor Evazan', 'Dr. Cornelius Evazan']","['Star Wars', 'A New Hope', 'Star Wars IV', 'Star Wars: A New Hope', 'Star Wars: Episode IV', 'Star Wars: Episode IV A New Hope']",['George Walton Lucas Jr.'],film character,present in work,film,director,human,5.0,4902.0,4751.0,the work that features {},the director of {},the director of the work that features Dr. Evazan is,True,True,False,False,False
139,59272,Q232902,P800,Q18225084,P272,Q1138789,Jennifer Jason Leigh,The Hateful Eight,The Weinstein Company,['Jennifer Leigh Morrow'],"['Hateful 8', 'Hateful Eight', 'The Hateful 8']","['TWC', 'Weinstein Co.']",human,notable work,film,production company,film production company,4781.0,3196.0,1167.0,the most notable work of {},the company that produced {},the company that produced the most notable work of Jennifer Jason Leigh is,True,True,False,False,False
128,59398,Q205599,P800,Q107894,P86,Q111074,George Lazenby,On Her Majesty's Secret Service,John Barry,['George Robert Lazenby'],['OHMSS'],"['John Prendergast', 'John Barry Prendergast']",human,notable work,film,composer,human,2131.0,1263.0,901.0,the most notable work of {},the composer of {},the composer of the most notable work of George Lazenby is,True,True,False,False,False
137,59460,Q37001,P800,Q135465,P57,Q8006,Toshirō Mifune,Rashomon,Akira Kurosawa,"['Mifune Toshiro', 'Toshiro Mifune', 'Toshirou Mifune']",['Rashōmon'],"['Kurosawa', 'Kurosawa Akira']",human,notable work,film,director,human,2599.0,1454.0,2908.0,the most notable work of {},the director of {},the director of the most notable work of Toshirō Mifune is,True,True,False,False,False
371,59599,Q319648,P108,Q38076,P159,Q1297,Ray Kroc,McDonald’s,Chicago,"['Ray A. Kroc', 'Raymond A. Kroc', 'Raymond Albert ""Ray"" Kroc', 'Raymond Albert Kroc']","['McDonald', ""Macca's"", 'Maccas', 'McD', 'McDo', ""McDonald's"", ""McDonald's Corporation"", ""McDonald's Restaurant"", 'Mcdonalds', ""Mickey D's""]","['Chi-Raq', 'Chi-Town', 'Chicago, IL', 'Chicago, Illinois', 'Chitown', 'City by the Lake', 'City of Broad Shoulders', 'City of Chicago', 'The Queen of the West', 'The Second City', 'The Windy City']",human,employer,public company,headquarters location,city,5923.0,7835.0,6894.0,the employer of {},the headquarters location of {},the headquarters location of the employer of Ray Kroc is,True,True,False,False,False
395,59609,Q73426541,P108,Q38076,P112,Q319648,Chris Kempczinski,McDonald’s,Ray Kroc,"['Christopher J. Kempczinski', 'Christopher John Kempczinski', 'Christopher Kempczinski']","['McDonald', ""Macca's"", 'Maccas', 'McD', 'McDo', ""McDonald's"", ""McDonald's Corporation"", ""McDonald's Restaurant"", 'Mcdonalds', ""Mickey D's""]","['Ray A. Kroc', 'Raymond A. Kroc', 'Raymond Albert ""Ray"" Kroc', 'Raymond Albert Kroc']",human,employer,public company,founded by,human,678.0,7835.0,5923.0,the employer of {},the founder of {},the founder of the employer of Chris Kempczinski is,True,True,False,False,False
380,59677,Q78097,P108,Q81230,P112,Q58577,Heinrich Welker,Siemens,Werner von Siemens,['Heinrich Johann Welker'],"['Siemens & Halske', 'Siemens AG', 'SIEMENS AG', 'Siemens Aktiengesellschaft', 'Siemens bestaat in Nederland sinds 1879', 'SAG', 'Siemens Aktiengesellschaft  (Munich)']","['Ernst Werner Siemens', 'Ernst Werner von Siemens']",human,employer,public company,founded by,human,6.0,2239.0,190.0,the employer of {},the founder of {},the founder of the employer of Heinrich Welker is,True,True,False,False,False
382,59760,Q1104910,P127,Q3295867,P112,Q215959,Coca-Cola Hellenic Bottling Company,The Coca-Cola Company,John Pemberton,"['Coca-Cola Hellenic', 'Coca-Cola HBC']","['Coca Cola', 'Coca-Cola', 'Coca-Cola Company', 'Coca-Cola (NYSE: KO)']","['John S Pemberton', 'John S. Pemberton', 'John Stith Pemberton']",public company,owned by,public company,founded by,human,124.0,2827.0,527.0,the owner of {},the founder of {},the founder of the owner of Coca-Cola Hellenic Bottling Company is,True,True,False,False,False
402,60087,Q1655624,P108,Q206921,P169,Q63400080,Ian Read,Pfizer,Albert Bourla,"['Ian C Read', 'Ian C. Read']","['PFE', 'Pfizer Inc.', 'Pfizer, Inc.']",['A. Bourla'],human,employer,public company,chief executive officer,human,21.0,1478.0,406.0,the employer of {},the chief executive officer of {},the chief executive officer of the employer of Ian Read is,True,True,False,False,False
401,60272,Q5524807,P108,Q503308,P159,Q16557,Gary C. Kelly,Southwest Airlines,Dallas,"['Gary Clayton Kelly', 'Gary Kelly']","['Southwest', 'Southwest Airlines Co.']","['DTX', 'Big D', 'D-Town', 'Dallas TX', 'Dallas, Texas', 'Dallas, TX', 'Dallas, Tx.']",human,employer,public company,headquarters location,city,54.0,2058.0,2866.0,the employer of {},the headquarters location of {},the headquarters location of the employer of Gary C. Kelly is,True,True,False,False,False
386,60555,Q109570254,P108,Q459477,P159,Q16563,Raj Subramaniam,FedEx,Memphis,['Rajesh Subramaniam'],"['Federal Express', 'FedEx Corporation', 'FEDEX CORPORATE SERVICES, INC.     (Collierville, TN)']","['Memphis, Tennessee', 'Memphis, TN']",human,employer,public company,headquarters location,city,0.0,1652.0,2260.0,the employer of {},the headquarters location of {},the headquarters location of the employer of Raj Subramaniam is,True,True,False,False,False
368,60876,Q11079561,P127,Q1359568,P112,Q1137062,Alibaba Pictures,Alibaba Group,Jack Ma,"['Alibaba Film', 'Alibaba Pictures Group Limited']","['Alibaba', '1688.com', 'ALIBABA GROUP', 'Alibaba Group (Cayman Islands)', 'ALIBABA GROUP HOLDING', 'Alibaba Group Holding Limited', 'Alibaba.com', 'Alibaba Group Holding Limited (Grand Cayman)']","['Ma Yun', 'Jack Ma Yun', 'Mǎ Yún', 'Teacher Ma Yun']",public company,owned by,public company,founded by,human,108.0,2890.0,1955.0,the owner of {},the founder of {},the founder of the owner of Alibaba Pictures is,True,True,False,False,False
375,60891,Q465285,P108,Q205012,P740,Q649,Herman Gref,Sberbank,Moscow,['German Oskarovich Gref'],"['PJSC Sberbank', 'Sberbank of Russia']","['Moskva', 'Moscow, Russia', 'City of Moscow', 'Moscow, Russian Federation', 'Moscow, Russian SFSR', 'Moscow, Soviet Union', 'Moscow, USSR', 'Moskva Federal City, Russia', 'Moskva, Rossiya', 'Moskva, Russia', 'Москва', 'Moskovĭ', 'Moskve', 'Moskvë', 'Moskvi', 'Mosky']",human,employer,public company,location of formation,city,60.0,270.0,4522.0,the employer of {},the location of formation of {},the location of formation of the employer of Herman Gref is,True,True,False,False,False
530,61258,Q64017,P272,Q45700,P159,Q1490,Silent Hill: Revelation,Konami,Tokyo,['Silent Hill: Revelation 3D'],"['Konami Holdings Corporation', 'Konica Enix']","['Tokio', 'Tokyo, Japan', 'Tokei', 'Tokyo Prefecture', 'Tôkyô', 'Tōkyō', 'Tokyo (Japan)', 'Tokyo Metropolis', 'Tokyo Metropolitan prefecture', 'Tokyo-to', 'Tôkyô-to', 'Tōkyō-to']",film,production company,video game developer,headquarters location,city,501.0,945.0,7499.0,the company that produced {},the headquarters location of {},the headquarters location of the company that produced Silent Hill: Revelation is,True,True,False,False,False
373,62539,Q2050823,P108,Q60238941,P169,Q3215817,Bill Hemmer,Fox Corporation,Lachlan Murdoch,['William George Hemmer'],"['Fox', 'FOX']",['Lachlan Keith Murdoch'],human,employer,public company,chief executive officer,human,491.0,1304.0,910.0,the employer of {},the chief executive officer of {},the chief executive officer of the employer of Bill Hemmer is,True,True,False,False,False
359,62699,Q55377479,P108,Q292428,P159,Q189823,Wang Jian,Hainan Airlines,Haikou,['Jian Wang'],"['HU', 'CHH', 'Hainan Airlines Company Limited', 'Hainan Airways', 'HNA']","['Hoihow', 'Hai Kou', 'Haikou City']",human,employer,public company,headquarters location,city,6.0,714.0,244.0,the employer of {},the headquarters location of {},the headquarters location of the employer of Wang Jian is,True,True,False,False,False
528,63323,Q52994,P108,Q178824,P127,Q344341,Michael Morhaime,Blizzard Entertainment,Activision Blizzard,['Mike Morhaime'],"['Blizzard', 'Blizzard Entertainment Inc.', 'Blizzard Entertainment, Inc.', 'Silicon & Synapse']","['Activision Blizzard, Inc.', 'Activision|Blizzard']",human,employer,video game developer,owned by,public company,127.0,1122.0,1031.0,the employer of {},the owner of {},the owner of the employer of Michael Morhaime is,True,True,False,False,False
522,63347,Q244033,P123,Q178824,P127,Q344341,Diablo II,Blizzard Entertainment,Activision Blizzard,['Diablo 2'],"['Blizzard', 'Blizzard Entertainment Inc.', 'Blizzard Entertainment, Inc.', 'Silicon & Synapse']","['Activision Blizzard, Inc.', 'Activision|Blizzard']",video game,publisher,video game developer,owned by,public company,772.0,1122.0,1031.0,the publisher of {},the owner of {},the owner of the publisher of Diablo II is,True,True,False,False,False
506,63553,Q112959172,P178,Q1172164,P740,Q270,GWENT: Rogue Mage,CD Projekt RED,Warsaw,"['Golden Nekker', 'GWENT: Rogue Mage (Single-Player Expansion)', 'GWINT: Mag Renegat', 'Project Golden Nekker', 'Złoty Nekker']","['CD Projekt Red', 'CDPR']","['Warschau', 'Varsavia', 'Varsovia', 'Warsaw, Poland', 'Warszawa', 'Varshava', 'Varšava', 'Varshe', 'Varsó', 'Varsovie', 'Varšuva']",video game,developer,video game developer,location of formation,city,0.0,34.0,2923.0,the developer of {},the location of formation of {},the location of formation of the developer of GWENT: Rogue Mage is,True,True,False,False,False
521,63846,Q392698,P123,Q149947,P159,Q1297,Stranglehold,Midway Games,Chicago,"[""'' Stranglehold ''""]",['Midway Manufacturing'],"['Chi-Raq', 'Chi-Town', 'Chicago, IL', 'Chicago, Illinois', 'Chitown', 'City by the Lake', 'City of Broad Shoulders', 'City of Chicago', 'The Queen of the West', 'The Second City', 'The Windy City']",video game,publisher,video game developer,headquarters location,city,157.0,456.0,6894.0,the publisher of {},the headquarters location of {},the headquarters location of the publisher of Stranglehold is,True,True,False,False,False
496,63952,Q115641643,P178,Q1576758,P112,Q555749,Bayonetta Origins: Cereza and the Lost Demon,Platinum Games,Hideki Kamiya,"['Bayonetta Origins Cereza and the Lost Demon', 'Cereza and the Lost Demon', 'Bayonetta Origins: Cereza and Lost Demon', 'Cereza and Lost Demon']","['Platinum', 'PlatinumGames', 'PlatinumGames Inc.']","['Kamiya Hideki', 'PG_kamiya']",video game,developer,video game developer,founded by,human,287.0,850.0,366.0,the developer of {},the founder of {},the founder of the developer of Bayonetta Origins: Cereza and the Lost Demon is,True,True,False,False,False
529,63968,Q121767675,P178,Q2469781,P159,Q656,Expeditions: A MudRunner Game,Saber Interactive,Saint Petersburg,"['Expeditions', 'EAMRG', 'Expeditions A MudRunner Game']","['Saber Interactive Inc', 'Saber Interactive Inc.']","['Leningrad', 'Petersburg', 'St. Petersburg', 'St Petersburg', 'Petrograd', 'Sankt-Peterburg']",video game,developer,video game developer,headquarters location,city,178.0,973.0,4040.0,the developer of {},the headquarters location of {},the headquarters location of the developer of Expeditions: A MudRunner Game is,True,True,False,False,False
534,63994,Q54297,P123,Q216611,P112,Q38222,Star Wars: Rogue Squadron,Lucasfilm Games,George Lucas,"['Star Wars: Rogue Squadron 3D', 'Star Wars: Rogue Squadron II: Rogue Leader']","['Lucasarts Entertainment Company, LLC', 'Lucasfilm Games LLC', 'LucasArts']",['George Walton Lucas Jr.'],video game,publisher,video game developer,founded by,human,182.0,298.0,4751.0,the publisher of {},the founder of {},the founder of the publisher of Star Wars: Rogue Squadron is,True,True,False,False,False
495,64091,Q109651233,P123,Q23774728,P159,Q1342,I Expect You to Die 2,Schell Games,Pittsburgh,"['I Expect You to Die 2: The Spy and the Liar', 'I Expect You to Die 2: The Spy and The Liar', 'I Expect You to Die II', 'I Expect You to Die Two']","['Schell Games LLC', 'Schell Games, LLC']","['Pittsburg', 'Steel City', 'Pittsburgh, Pennsylvania', 'Iron City', 'City of Bridges', 'Pgh', 'Pittsburg, Pennsylvania', 'Pittsburgh, PA', 'Smoky City', 'City of Pittsburgh', 'Dayaogeh']",video game,publisher,video game developer,headquarters location,city,23.0,32.0,2777.0,the publisher of {},the headquarters location of {},the headquarters location of the publisher of I Expect You to Die 2 is,True,True,False,False,False
513,64157,Q3282832,P123,Q1064703,P127,Q173941,Heavy Weapon,PopCap Games,Electronic Arts,['Heavy Weapon: Atomic Tank'],"['PopCap Games Framework', 'PopCap Games, Inc.']","['EA', 'EA Games', 'Electronic Arts Inc.', 'Electronic Arts, Inc.']",video game,publisher,video game developer,owned by,public company,28.0,343.0,1891.0,the publisher of {},the owner of {},the owner of the publisher of Heavy Weapon is,True,True,False,False,False
514,64281,Q105427208,P178,Q611508,P159,Q1629019,Total War: Warhammer III,Creative Assembly,Horsham,"['Total War Warhammer 3', 'Total War Warhammer III', 'Total War: Warhammer 3']","['CA', 'The Creative Assembly']","['Horsham, Victoria', 'Horsham, Victoria, Australia']",video game,developer,video game developer,headquarters location,city,392.0,502.0,120.0,the developer of {},the headquarters location of {},the headquarters location of the developer of Total War: Warhammer III is,True,True,False,False,False
526,64391,Q107518015,P178,Q1518612,P740,Q24639,Company of Heroes 3,Relic Entertainment,Vancouver,"['CoH 3', 'Company of Heroes III', 'Company of Heroes Three', 'Company of Heroes3']",['Relic'],"['City of Vancouver', 'Vancouver, BC', 'Vancouver, British Columbia']",video game,developer,video game developer,location of formation,city,288.0,867.0,3833.0,the developer of {},the location of formation of {},the location of formation of the developer of Company of Heroes 3 is,True,True,False,False,False
504,64423,Q110680883,P123,Q389526,P159,Q31487,Layers of Fear,Bloober Team,Kraków,"['Layers of Fear 3', 'Layers of Fears', 'LoF', 'Project H2O']",['Bloober Team S.A.'],"['Krakov', 'Krakow', 'Cracow', 'Krakau', 'Cracovia', 'Cracovie', 'Krakiv', 'Krakkó', 'Krako', 'Krakova', 'Krakoy', 'Krakuv', 'Kroke', 'Royal Capital City of Kraków', 'Royal City of Kraków']",video game,publisher,video game developer,headquarters location,city,477.0,231.0,2040.0,the publisher of {},the headquarters location of {},the headquarters location of the publisher of Layers of Fear is,True,True,False,False,False
491,64425,Q110680883,P178,Q389526,P159,Q31487,Layers of Fear,Bloober Team,Kraków,"['Layers of Fear 3', 'Layers of Fears', 'LoF', 'Project H2O']",['Bloober Team S.A.'],"['Krakov', 'Krakow', 'Cracow', 'Krakau', 'Cracovia', 'Cracovie', 'Krakiv', 'Krakkó', 'Krako', 'Krakova', 'Krakoy', 'Krakuv', 'Kroke', 'Royal Capital City of Kraków', 'Royal City of Kraków']",video game,developer,video game developer,headquarters location,city,477.0,231.0,2040.0,the developer of {},the headquarters location of {},the headquarters location of the developer of Layers of Fear is,True,True,False,False,False
512,64563,Q113654283,P178,Q3125951,P159,Q34932,Jetpack Joyride 2,Halfbrick Studios,Brisbane,['Jetpack Joyride II'],"['Halfbrick', 'Halfbrick Studios Pty Ltd']","['Brisbane, Queensland', 'Brisbane, QLD', 'Meaanjin']",video game,developer,video game developer,headquarters location,city,0.0,114.0,2192.0,the developer of {},the headquarters location of {},the headquarters location of the developer of Jetpack Joyride 2 is,True,True,False,False,False
501,64809,Q106892238,P178,Q2696696,P112,Q1282289,Mortal Kombat Mobile,NetherRealm Studios,Ed Boon,['Mortal Kombat X: Mobile'],['NetherRealm Studiosle'],"['Edward John Boon', 'LaManta']",video game,developer,video game developer,founded by,human,36.0,204.0,202.0,the developer of {},the founder of {},the founder of the developer of Mortal Kombat Mobile is,True,True,False,False,False
532,64966,Q2758526,P178,Q2667370,P159,Q49233,Madden NFL 09,EA Orlando,Orlando,['Madden NFL 2009'],"['EA Tiburon', 'Electronic Arts Tiburon', 'Tiburon Entertainment']","['City of Orlando', 'Orlando, FL', 'Orlando, Florida', 'The Beautiful city', 'Theme Park Capital of the World']",video game,developer,video game developer,headquarters location,city,58.0,44.0,1991.0,the developer of {},the headquarters location of {},the headquarters location of the developer of Madden NFL 09 is,True,True,False,False,False
293,65758,Q7419355,P22,Q315796,P26,Q2152981,Santa Claus' daughter,Santa Claus,Mrs. Claus,['Kitty Claus'],"['Santa', 'San Nicolás', 'Father Christmas', 'St. Nicholas', 'Saint Nicholas', 'Saint Nick', 'St. Nick', 'Kris Kringle', 'Papá Noel', 'San Nick', 'Sancte Claus', 'Santaclaus', 'Santaclaw', 'Santeclaus', 'Santy Claus', 'St. a Claus', 'St.a Claus']","['Bessie', 'Mother Christmas', 'Empress “Santa Claus”', 'Goody Santa Claus', 'Kreche Kindly', 'Madam Santa Claus', 'Mrs. Santa', 'Mrs. Santa Claus', 'Saintess Nicholas', 'Madame Claus', 'Mistress Santa Claus']",literary character,father,literary character,spouse,literary character,8.0,1876.0,121.0,the father of {},the spouse of {},the spouse of the father of Santa Claus' daughter is,True,True,False,False,False
352,66204,Q166351,P800,Q4470,P495,Q30,Robert Jordan,The Wheel of Time,United States of America,"['James Oliver Rigney, Jr.', 'James O. Rigney', ""Regan O'Neal""]","['Wheel of Time', 'WoT']","['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",human,notable work,novel series,country of origin,country,678.0,4417.0,43712.0,the most notable work of {},the country of origin of {},the country of origin of the most notable work of Robert Jordan is,True,True,False,False,False
2,66367,Q4710,P123,Q2924461,P127,Q126399,The Sandman: Endless Nights,DC Comics,Warner Bros.,['Sandman: Endless Nights'],"['DC', 'DC Comics, Inc.']","['Warner Bros. Entertainment Inc.', 'Warner Bros. Entertainment, Inc.', 'Warner Bros. Film Productions Germany', 'Warner Brothers', 'WB', 'Warner Bros. Studios', 'Warner Bros. Pictures']",literary work,publisher,book publisher,owned by,film production company,45.0,2530.0,3369.0,the publisher of {},the owner of {},the owner of the publisher of The Sandman: Endless Nights is,True,True,False,False,False
0,66420,Q1249747,P123,Q73820,P159,Q49111,Structure and Interpretation of Computer Programs,The MIT Press,Cambridge,"['SICP', 'the Wizard Book', 'Wizard Book']","['M.I.T. Press', 'Massachusetts Institute of Technology Press', 'Mit Press', 'MIT Press', 'The M.I.T. Press']","['Cambridge, Massachusetts', 'Cambridge, MA']",literary work,publisher,book publisher,headquarters location,city,218.0,86.0,1275.0,the publisher of {},the headquarters location of {},the headquarters location of the publisher of Structure and Interpretation of Computer Programs is,True,True,False,False,False
3,66422,Q4807772,P123,Q73820,P159,Q49111,Aspects of the Theory of Syntax,The MIT Press,Cambridge,['Aspects'],"['M.I.T. Press', 'Massachusetts Institute of Technology Press', 'Mit Press', 'MIT Press', 'The M.I.T. Press']","['Cambridge, Massachusetts', 'Cambridge, MA']",literary work,publisher,book publisher,headquarters location,city,46.0,86.0,1275.0,the publisher of {},the headquarters location of {},the headquarters location of the publisher of Aspects of the Theory of Syntax is,True,True,False,False,False
4,66431,Q7565180,P123,Q1587900,P159,Q49111,Sources of the Self,Harvard University Press,Cambridge,['Sources of the Self: The Making of the Modern Identity'],"['HUP', 'Belknap Press of Harvard University Press']","['Cambridge, Massachusetts', 'Cambridge, MA']",literary work,publisher,book publisher,headquarters location,city,42.0,110.0,1275.0,the publisher of {},the headquarters location of {},the headquarters location of the publisher of Sources of the Self is,True,True,False,False,False
179,67399,Q1365,P272,Q3304113,P159,Q220,Swept Away,Medusa Film,Rome,"[""Travolti da un insolito destino nell'azzurro mare d'agosto"", ""Travolti da un Insolito Destino nell'Azzurro Mare d'Agosto""]",['Medusa Films'],"['Roma', 'The Eternal City', 'Rome, Italy', 'City of Seven Hills']",film,production company,film production company,headquarters location,city,129.0,0.0,5561.0,the company that produced {},the headquarters location of {},the headquarters location of the company that produced Swept Away is,True,True,False,False,False
173,67742,Q7172457,P800,Q217680,P159,Q62,Peter Acworth,kink.com,San Francisco,['Peter Thomas Acworth'],"['Cybernet Entertainment LLC', 'Cybernet Entertainment']","['SF', 'Frisco', 'SFO', 'The City by the Bay', 'The Golden City', 'Paris of the West', 'San Francisco, California', 'Baghdad by the Bay', 'City and County of San Francisco', 'San Fran', 'San Francisco County', 'San Francisco County, California', 'San Francisco, CA']",human,notable work,film production company,headquarters location,city,64.0,369.0,5463.0,the most notable work of {},the headquarters location of {},the headquarters location of the most notable work of Peter Acworth is,True,True,False,False,False
166,68486,Q336424,P800,Q11934,P495,Q30,Ub Iwerks,Mickey Mouse,United States of America,"['U. B. Iwerks', 'Ubbe Eert Iwwerks', 'Ubbe Ert Iwwerks', 'Ubbe Iwerks', 'Ubben Iwerks', 'Ubbe Ert Iwerks']",['Mickey'],"['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America (United States)', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America']",human,notable work,film character,country of origin,country,539.0,3819.0,43712.0,the most notable work of {},the country of origin of {},the country of origin of the most notable work of Ub Iwerks is,True,True,False,False,False
