,id,e1,r1,e2,r2,e3,e1_label,e2_label,e3_label,e1_aliases,e2_aliases,e3_aliases,e1_type,r1_type,e2_type,r2_type,e3_type,e1_popularity,e2_popularity,e3_popularity,r1_template,r2_template,source_prompt,first_hop_correct,second_hop_correct,composition_correct,entity_shortcut_correct,relation_shortcut_correct
289,59846,Q180181,P123,Q173941,P495,Q30,GoldenEye: Rogue Agent,Electronic Arts,United States of America,"['Rogue Agent', 'GoldenEye Rogue Agent', 'GoldenEye-Rogue Agent']","['EA', 'EA Games', 'Electronic Arts Inc.', 'Electronic Arts, Inc.']","['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",video game,publisher,public company,country of origin,country,162.0,1891.0,43712.0,the publisher of {},the country of origin of {},the country of origin of the publisher of GoldenEye: Rogue Agent is,True,True,True,False,False
292,61742,Q728322,P108,Q670482,P159,Q546,Bruno de Finetti,Assicurazioni Generali,Trieste,['Bruno Johannes Leonhard Maria von Finetti'],"['Generali', 'Generali Group']",['Trst'],human,employer,public company,headquarters location,city,30.0,198.0,1568.0,the employer of {},the headquarters location of {},the headquarters location of the employer of Bruno de Finetti is,True,True,True,False,False
360,61945,Q766612,P123,Q217493,P159,Q1754,Europa Universalis: Rome,Paradox Interactive,Stockholm,['EUR'],['Paradox Interactive Inc.'],"['Sthlm', 'STHLM']",video game,publisher,video game developer,headquarters location,city,49.0,729.0,2536.0,the publisher of {},the headquarters location of {},the headquarters location of the publisher of Europa Universalis: Rome is,True,True,True,False,False
347,61961,Q1366277,P123,Q217493,P159,Q1754,Victoria II,Paradox Interactive,Stockholm,"['V2', 'Victoria 2', 'VIC2']",['Paradox Interactive Inc.'],"['Sthlm', 'STHLM']",video game,publisher,video game developer,headquarters location,city,99.0,729.0,2536.0,the publisher of {},the headquarters location of {},the headquarters location of the publisher of Victoria II is,True,True,True,False,False
284,62374,Q92622,P108,Q14647,P159,Q159260,James Gosling,Sun Microsystems,Santa Clara,['James Arthur Gosling'],"['Stanford University Network', 'Sun', 'Sun Microsystems, Inc.']","['Santa Clara, CA', 'Santa Clara, California']",human,employer,public company,headquarters location,city,373.0,911.0,673.0,the employer of {},the headquarters location of {},the headquarters location of the employer of James Gosling is,True,False,True,False,False
317,63015,Q123824630,P800,Q1143426,P495,Q30,Kiri Jolly,Star Trek Online,United States of America,"['ExpiredPopsicle', 'intoxicoding.com', 'codefetish.com', 'gamedevhangout.com', 'artfu.org', 'cybersanitarium.com', 'nekonekowai.com']","['STO', 'Star Trek Online (Digital Deluxe Edition)', 'Star Trek Online (Gold Edition)']","['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America (United States)', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America']",human,notable work,video game,country of origin,country,0.0,162.0,43712.0,the most notable work of {},the country of origin of {},the country of origin of the most notable work of Kiri Jolly is,True,True,True,False,False
314,63192,Q92605,P800,Q217423,P178,Q204474,John Carmack,Quake,id Software,"['John D. Carmack', 'John D. Carmack II']",['Quake 1'],"['id', 'Id Software Inc.', 'Ideas from the Deep']",human,notable work,video game,developer,video game developer,807.0,923.0,644.0,the most notable work of {},the developer of {},the developer of the most notable work of John Carmack is,True,False,True,False,False
312,63194,Q92605,P800,Q217423,P495,Q30,John Carmack,Quake,United States of America,"['John D. Carmack', 'John D. Carmack II']",['Quake 1'],"['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",human,notable work,video game,country of origin,country,807.0,923.0,43712.0,the most notable work of {},the country of origin of {},the country of origin of the most notable work of John Carmack is,True,True,True,False,False
315,63218,Q4714168,P800,Q19383244,P495,Q30,Alec Holowka,Night in the Woods,United States of America,['Alex Holowks'],['NITW'],"['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",human,notable work,video game,country of origin,country,381.0,502.0,43712.0,the most notable work of {},the country of origin of {},the country of origin of the most notable work of Alec Holowka is,True,True,True,False,False
338,63352,Q31560,P123,Q73801,P127,Q2283,Forza Motorsport 4,Xbox Game Studios,Microsoft,['FM4'],"['Microsoft Game Studios', 'Microsoft Studios']","['MS', 'Micro-Soft', 'Microsoft Corp.', 'Microsoft Corporation', 'MSFT', 'MICROSOFT TECHNOLOGY LICENSING, LLC (Redmond, WA)']",video game,publisher,video game developer,owned by,public company,117.0,617.0,7824.0,the publisher of {},the owner of {},the owner of the publisher of Forza Motorsport 4 is,True,True,True,False,False
334,63358,Q34920,P123,Q73801,P127,Q2283,Age of Empires Online,Xbox Game Studios,Microsoft,"['AE', 'Age of Empires Web']","['Microsoft Game Studios', 'Microsoft Studios']","['MS', 'Micro-Soft', 'Microsoft Corp.', 'Microsoft Corporation', 'MSFT', 'MICROSOFT TECHNOLOGY LICENSING, LLC (Redmond, WA)']",video game,publisher,video game developer,owned by,public company,64.0,617.0,7824.0,the publisher of {},the owner of {},the owner of the publisher of Age of Empires Online is,True,True,True,False,False
351,63464,Q668568,P123,Q679933,P127,Q207784,Tomb Raider: The Last Revelation,Eidos Interactive,Square Enix,"['TLR', 'Lara Croft Tomb Raider 4', 'Lara Croft Tomb Raider 4: The Last Revelation', 'The Last Revelation', 'Tomb Raider 4', 'Tomb Raider 4: Last Revelation', 'Tomb Raider 4: The Last Revelation', 'Tomb Raider: Last Revelation']","['Square Enix Limited', 'Antrocrown Limited', 'Eidos Interactive Inc.', 'Eidos Ltd.', 'Eidos', 'Domark Limited']","['SE', 'SQEX', 'Square Enix Holdings', 'SQUARE ENIX CO., LTD.', 'Square Enix Holdings Co., Ltd.', 'Square-Enix']",video game,publisher,video game developer,owned by,video game developer,282.0,498.0,1319.0,the publisher of {},the owner of {},the owner of the publisher of Tomb Raider: The Last Revelation is,True,True,True,False,False
320,63602,Q2731304,P123,Q1361716,P159,Q1490,Earth Defense Force 2017,D3 Publisher,Tokyo,['Earth Defense Force 2017 Portable'],"['D3 Go!', 'D3 Publisher Inc.']","['Tokio', 'Tokyo, Japan', 'Tokei', 'Tokyo Prefecture', 'Tôkyô', 'Tōkyō', 'Tokyo (Japan)', 'Tokyo Metropolis', 'Tokyo Metropolitan prefecture', 'Tokyo-to', 'Tôkyô-to', 'Tōkyō-to']",video game,publisher,video game developer,headquarters location,city,81.0,101.0,7499.0,the publisher of {},the headquarters location of {},the headquarters location of the publisher of Earth Defense Force 2017 is,True,True,True,False,False
362,63704,Q2045645,P178,Q782028,P112,Q295218,Pokémon Emerald,Game Freak,Satoshi Tajiri,"['Pokemon Emerald', 'Pokemon Emerald Version', 'Pokémon Emerald Version']","['Taji Corp', 'Game Freak Inc.']",['Tajiri Satoshi'],video game,developer,video game developer,founded by,human,526.0,659.0,748.0,the developer of {},the founder of {},the founder of the developer of Pokémon Emerald is,True,False,True,False,False
344,63734,Q111706550,P123,Q372471,P800,Q4053252,World of Warships Blitz,Wargaming,World of Warships,['World of Warships: Blitz'],"['WG', 'Wargaming Group Limited', 'Wargaming.net', 'Wargaming.net, Inc.']",['WoWS'],video game,publisher,video game developer,notable work,video game,0.0,357.0,200.0,the publisher of {},the most notable work of {},the most notable work of the publisher of World of Warships Blitz is,True,False,True,False,False
366,63737,Q97363110,P178,Q372471,P800,Q4053252,World of Warships Legends,Wargaming,World of Warships,['World of Warships: Legends'],"['WG', 'Wargaming Group Limited', 'Wargaming.net', 'Wargaming.net, Inc.']",['WoWS'],video game,developer,video game developer,notable work,video game,0.0,357.0,200.0,the developer of {},the most notable work of {},the most notable work of the developer of World of Warships Legends is,True,False,True,False,False
322,63738,Q111706550,P178,Q372471,P800,Q4053252,World of Warships Blitz,Wargaming,World of Warships,['World of Warships: Blitz'],"['WG', 'Wargaming Group Limited', 'Wargaming.net', 'Wargaming.net, Inc.']",['WoWS'],video game,developer,video game developer,notable work,video game,0.0,357.0,200.0,the developer of {},the most notable work of {},the most notable work of the developer of World of Warships Blitz is,True,False,True,False,False
319,63780,Q117801886,P123,Q870095,P159,Q47034,Angry Birds VR: Isle of Pigs,Rovio Entertainment,Espoo,['Angry Birds VR Isle of Pigs'],"['Rovio', 'Rovio Entertainment Limited', 'Rovio Entertainment Ltd.', 'Rovio Entertainment Oyj', 'Rovio Mobile']","['Esbo', 'Espoon kaupunki']",video game,publisher,video game developer,headquarters location,city,0.0,352.0,486.0,the publisher of {},the headquarters location of {},the headquarters location of the publisher of Angry Birds VR: Isle of Pigs is,True,True,True,False,False
345,63781,Q117801963,P123,Q870095,P159,Q47034,Angry Birds AR: Isle of Pigs,Rovio Entertainment,Espoo,['Angry Birds AR Isle of Pigs'],"['Rovio', 'Rovio Entertainment Limited', 'Rovio Entertainment Ltd.', 'Rovio Entertainment Oyj', 'Rovio Mobile']","['Esbo', 'Espoon kaupunki']",video game,publisher,video game developer,headquarters location,city,0.0,352.0,486.0,the publisher of {},the headquarters location of {},the headquarters location of the publisher of Angry Birds AR: Isle of Pigs is,True,True,True,False,False
318,63995,Q54297,P123,Q216611,P127,Q7414,Star Wars: Rogue Squadron,Lucasfilm Games,The Walt Disney Company,"['Star Wars: Rogue Squadron 3D', 'Star Wars: Rogue Squadron II: Rogue Leader']","['Lucasarts Entertainment Company, LLC', 'Lucasfilm Games LLC', 'LucasArts']","['Walt Disney', 'Disney', 'Disney Brothers Cartoon Studio', 'Walt Disney Productions', 'The Walt Disney Studio', 'Walt Disney Company']",video game,publisher,video game developer,owned by,public company,182.0,298.0,5506.0,the publisher of {},the owner of {},the owner of the publisher of Star Wars: Rogue Squadron is,True,True,True,False,False
363,64004,Q54840,P178,Q216611,P127,Q7414,Star Wars Episode I: Battle for Naboo,Lucasfilm Games,The Walt Disney Company,['Star Wars: Battle for Naboo'],"['Lucasarts Entertainment Company, LLC', 'Lucasfilm Games LLC', 'LucasArts']","['Walt Disney', 'Disney', 'Disney Brothers Cartoon Studio', 'Walt Disney Productions', 'The Walt Disney Studio', 'Walt Disney Company']",video game,developer,video game developer,owned by,public company,68.0,298.0,5506.0,the developer of {},the owner of {},the owner of the developer of Star Wars Episode I: Battle for Naboo is,True,True,True,False,False
336,64114,Q277377,P123,Q780528,P159,Q1490,Catherine,Atlus,Tokyo,"['Catherine Classic', 'Catherine Classic Video Game', 'Catherine Video Game']","['Atlus Co., Ltd.', 'ATLUS. CO., LTD.', 'P-Studio']","['Tokio', 'Tokyo, Japan', 'Tokei', 'Tokyo Prefecture', 'Tôkyô', 'Tōkyō', 'Tokyo (Japan)', 'Tokyo Metropolis', 'Tokyo Metropolitan prefecture', 'Tokyo-to', 'Tôkyô-to', 'Tōkyō-to']",video game,publisher,video game developer,headquarters location,city,632.0,597.0,7499.0,the publisher of {},the headquarters location of {},the headquarters location of the publisher of Catherine is,True,True,True,False,False
337,64122,Q568609,P123,Q780528,P159,Q1490,Persona 4,Atlus,Tokyo,['P4'],"['Atlus Co., Ltd.', 'ATLUS. CO., LTD.', 'P-Studio']","['Tokio', 'Tokyo, Japan', 'Tokei', 'Tokyo Prefecture', 'Tôkyô', 'Tōkyō', 'Tokyo (Japan)', 'Tokyo Metropolis', 'Tokyo Metropolitan prefecture', 'Tokyo-to', 'Tôkyô-to', 'Tōkyō-to']",video game,publisher,video game developer,headquarters location,city,907.0,597.0,7499.0,the publisher of {},the headquarters location of {},the headquarters location of the publisher of Persona 4 is,True,True,True,False,False
321,64128,Q568609,P178,Q780528,P159,Q1490,Persona 4,Atlus,Tokyo,['P4'],"['Atlus Co., Ltd.', 'ATLUS. CO., LTD.', 'P-Studio']","['Tokio', 'Tokyo, Japan', 'Tokei', 'Tokyo Prefecture', 'Tôkyô', 'Tōkyō', 'Tokyo (Japan)', 'Tokyo Metropolis', 'Tokyo Metropolitan prefecture', 'Tokyo-to', 'Tôkyô-to', 'Tōkyō-to']",video game,developer,video game developer,headquarters location,city,907.0,597.0,7499.0,the developer of {},the headquarters location of {},the headquarters location of the developer of Persona 4 is,True,True,True,False,False
308,64175,Q11655134,P123,Q2546713,P159,Q1490,Senran Kagura: New Wave,Marvelous,Tokyo,['Senran Kagura NewWave'],"['Marvelous AQL', 'Marvelous Entertainment', 'Marvelous Interactive', 'Marvelous Inc.']","['Tokio', 'Tokyo, Japan', 'Tokei', 'Tokyo Prefecture', 'Tôkyô', 'Tōkyō', 'Tokyo (Japan)', 'Tokyo Metropolis', 'Tokyo Metropolitan prefecture', 'Tokyo-to', 'Tôkyô-to', 'Tōkyō-to']",video game,publisher,record label,headquarters location,city,0.0,142.0,7499.0,the publisher of {},the headquarters location of {},the headquarters location of the publisher of Senran Kagura: New Wave is,True,True,True,False,False
358,64223,Q26252729,P123,Q3516982,P127,Q1576915,Samurai Warriors: Spirit of Sanada,Koei Tecmo Games,Koei Tecmo Holdings,['Samurai Warriors: Sanada Maru'],"['Koei Tecmo Games Co., Ltd.']","['Koei', 'Koei Tecmo', 'Koei Tecmo Holdings Co., Ltd.', 'KOEI TECMO HOLDINGS CO., LTD.', 'Tecmo Koei', 'Tecmo Koei Holdings']",video game,publisher,video game developer,owned by,public company,40.0,0.0,433.0,the publisher of {},the owner of {},the owner of the publisher of Samurai Warriors: Spirit of Sanada is,True,False,True,False,False
339,64443,Q56739346,P178,Q1134915,P159,Q490,MXGP 3,Milestone S.r.l.,Milan,"['MXGP3', 'MXGP3 - The Official Motocross Videogame']","['Milestone', 'MotoGP 21', 'MotoGP 22', 'Milestone s.r.l', 'Milestone srl']","['Milan, Italy', 'Milano', 'Mailand', 'Milano, Italy', 'Milan, Lombardy']",video game,developer,video game developer,headquarters location,city,0.0,70.0,3450.0,the developer of {},the headquarters location of {},the headquarters location of the developer of MXGP 3 is,True,False,True,False,False
350,64813,Q106892238,P178,Q2696696,P127,Q126399,Mortal Kombat Mobile,NetherRealm Studios,Warner Bros.,['Mortal Kombat X: Mobile'],['NetherRealm Studiosle'],"['WB', 'Warner Bros. Studios', 'Warner Bros. Pictures', 'Warner Bros. Entertainment Inc.', 'Warner Bros. Entertainment, Inc.', 'Warner Bros. Film Productions Germany', 'Warner Brothers']",video game,developer,video game developer,owned by,film production company,36.0,204.0,3369.0,the developer of {},the owner of {},the owner of the developer of Mortal Kombat Mobile is,True,False,True,False,False
374,64876,Q2133728,P178,Q2567775,P127,Q122741,Football Manager 2008,Sports Interactive,Sega,['Worldwide Soccer Manager 2008'],"['Sports Interactive Limited', 'Sports Interactive Ltd']","['Sega Corporation', 'Sega Enterprises Ltd.', 'SEGA Enterprises Ltd.', 'Sega Games', 'SEGA Games', 'Sega Games Co., Ltd', 'SEGA Games Co., Ltd.', 'Service Games', 'SEGA']",video game,developer,video game developer,owned by,video game developer,9.0,79.0,2679.0,the developer of {},the owner of {},the owner of the developer of Football Manager 2008 is,True,False,True,False,False
356,64965,Q2758526,P178,Q2667370,P127,Q173941,Madden NFL 09,EA Orlando,Electronic Arts,['Madden NFL 2009'],"['EA Tiburon', 'Electronic Arts Tiburon', 'Tiburon Entertainment']","['EA', 'EA Games', 'Electronic Arts Inc.', 'Electronic Arts, Inc.']",video game,developer,video game developer,owned by,public company,58.0,44.0,1891.0,the developer of {},the owner of {},the owner of the developer of Madden NFL 09 is,True,True,True,False,False
357,64991,Q3842306,P178,Q2667370,P127,Q173941,Madden NFL 10,EA Orlando,Electronic Arts,['Madden NFL 2010'],"['EA Tiburon', 'Electronic Arts Tiburon', 'Tiburon Entertainment']","['EA', 'EA Games', 'Electronic Arts Inc.', 'Electronic Arts, Inc.']",video game,developer,video game developer,owned by,public company,52.0,44.0,1891.0,the developer of {},the owner of {},the owner of the developer of Madden NFL 10 is,True,True,True,False,False
324,65274,Q622081,P178,Q3547650,P159,Q2145,Marvel Avengers: Battle for Earth,Ubisoft Quebec,Quebec City,"['Battle for Earth', ""Marvel's Avengers: Battle for Earth"", 'The Avengers: Battle for Earth']",['Ubisoft Québec'],"['Québec', 'Quebec', '3rd Summit of the Americas', 'City of Quebec', 'City of Québec', 'Quebec, Quebec', 'Québec, Québec', 'Ville de Quebec', 'Ville de Québec']",video game,developer,video game developer,headquarters location,city,42.0,65.0,1483.0,the developer of {},the headquarters location of {},the headquarters location of the developer of Marvel Avengers: Battle for Earth is,True,True,True,False,False
327,65337,Q3976725,P178,Q11289760,P159,Q1490,Suggoi! Arcana Heart 2,Examu,Tokyo,['Sugoi! Arcana Heart 2'],"['EXAMU', 'EXAMU Inc.', 'Yuki Enterprise']","['Tokio', 'Tokyo, Japan', 'Tokei', 'Tokyo Prefecture', 'Tôkyô', 'Tōkyō', 'Tokyo (Japan)', 'Tokyo Metropolis', 'Tokyo Metropolitan prefecture', 'Tokyo-to', 'Tôkyô-to', 'Tōkyō-to']",video game,developer,video game developer,headquarters location,city,0.0,12.0,7499.0,the developer of {},the headquarters location of {},the headquarters location of the developer of Suggoi! Arcana Heart 2 is,True,True,True,False,False
330,65430,Q20125373,P178,Q4922077,P159,Q24639,Gears of War 4,The Coalition,Vancouver,"['Gears 4', 'GoW 4']","['Black Tusk Studios', 'Microsoft Game Studios Vancouver', 'Zipline Studios']","['City of Vancouver', 'Vancouver, BC', 'Vancouver, British Columbia']",video game,developer,video game developer,headquarters location,city,348.0,169.0,3833.0,the developer of {},the headquarters location of {},the headquarters location of the developer of Gears of War 4 is,True,True,True,False,False
245,65733,Q105466,P800,Q3244512,P27,Q145,Bonnie Wright,Harry Potter,United Kingdom,['Bonnie Francesca Wright'],"['The Boy Who Lived', 'Harry James Potter']","['G B', 'G B R', 'G.B.R.', '🇬🇧', 'Great Britain and Northern Ireland', 'The UK', 'The United Kingdom of Great Britain and Northern Ireland', 'U K', 'U. K.', 'U.K.', 'Britain', 'UK', 'G. B.', 'GBR', 'Great Britain', 'GB', 'G.B.', 'United Kingdom of Great Britain and Northern Ireland']",human,notable work,literary character,country of citizenship,country,1891.0,1612.0,22709.0,the most notable work of {},the country of citizenship of {},the country of citizenship of the most notable work of Bonnie Wright is,True,False,True,False,False
244,65737,Q105466,P800,Q3244512,P1441,Q8337,Bonnie Wright,Harry Potter,Harry Potter,['Bonnie Francesca Wright'],"['The Boy Who Lived', 'Harry James Potter']",['Harry Potter series'],human,notable work,literary character,present in work,novel series,1891.0,1612.0,10097.0,the most notable work of {},the work that features {},the work that features the most notable work of Bonnie Wright is,True,False,True,False,False
268,66190,Q34660,P800,Q8337,P123,Q568642,J. K. Rowling,Harry Potter,Bloomsbury Publishing,"['Joanne K. Rowling', 'Joanne Kathleen Rowling', 'Joanne Rowling', 'JK', 'JKR', 'Robert Galbraith', 'Joanne Murray']",['Harry Potter series'],"['Bloomsbury Press', 'Bloomsbury Publishing plc']",human,notable work,novel series,publisher,public company,18999.0,10097.0,245.0,the most notable work of {},the publisher of {},the publisher of the most notable work of J. K. Rowling is,True,False,True,False,False
276,66203,Q2043271,P800,Q4470,P50,Q166351,Harriet McDougal,The Wheel of Time,Robert Jordan,['Harriet Popham McDougal Rigney'],"['Wheel of Time', 'WoT']","['James Oliver Rigney, Jr.', 'James O. Rigney', ""Regan O'Neal""]",human,notable work,novel series,author,human,70.0,4417.0,678.0,the most notable work of {},the author of {},the author of the most notable work of Harriet McDougal is,True,True,True,False,False
280,66230,Q1207530,P800,Q696965,P495,Q17,Fuyumi Ono,The Twelve Kingdoms,Japan,"['Fuyumi Uchida', 'Ono Fuyumi']","['Jūni Kokuki', 'Twelve Kingdoms']","['🇯🇵', 'Jap', 'JAP', 'JP', 'jp', 'JA', 'JPN', 'Ja', 'Land of the Rising Sun', 'Nippon', 'Nihon', 'Nihon-koku', 'Nippon-koku', 'State of Japan', 'Iapan', 'Iapon', 'Land of Rising Sun']",human,notable work,novel series,country of origin,country,37.0,188.0,19399.0,the most notable work of {},the country of origin of {},the country of origin of the most notable work of Fuyumi Ono is,True,True,True,False,False
281,66263,Q115258005,P1441,Q7766706,P495,Q30,Dalinar Kholin,The Stormlight Archive,United States of America,['The Blackthorn'],['Stormlight Archive'],"['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",literary character,present in work,novel series,country of origin,country,0.0,3150.0,43712.0,the work that features {},the country of origin of {},the country of origin of the work that features Dalinar Kholin is,True,True,True,False,False
274,66296,Q235364,P800,Q478151,P123,Q1756332,Cassandra Clare,The Mortal Instruments,Simon & Schuster,"['Judith Lewis', 'Cassandra Claire', 'Judith Rumelt']",['Mortal Instruments'],"['S&S', 'Simon & Schuster, Inc.', 'Simon & Schuster, Incorporated', 'Simon and Schuster']",human,notable work,novel series,publisher,book publisher,364.0,639.0,510.0,the most notable work of {},the publisher of {},the publisher of the most notable work of Cassandra Clare is,True,False,True,False,False
273,66298,Q235364,P800,Q478151,P495,Q30,Cassandra Clare,The Mortal Instruments,United States of America,"['Judith Lewis', 'Cassandra Claire', 'Judith Rumelt']",['Mortal Instruments'],"['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",human,notable work,novel series,country of origin,country,364.0,639.0,43712.0,the most notable work of {},the country of origin of {},the country of origin of the most notable work of Cassandra Clare is,True,True,True,False,False
143,67489,Q131842,P272,Q1433745,P495,Q145,The Legend of the 7 Golden Vampires,Hammer Film Productions,United Kingdom,"['Legend of the 7 Golden Vampires', 'The Seven Brothers And Their One Sister', 'The Seven Brothers Meet Dracula']","['Hammer', 'Hammer Films']","['Great Britain and Northern Ireland', 'The UK', 'The United Kingdom of Great Britain and Northern Ireland', 'U K', 'U. K.', 'U.K.', 'GBR', 'Great Britain', 'GB', 'G.B.', 'United Kingdom of Great Britain and Northern Ireland', 'G B', 'G B R', 'G.B.R.', '🇬🇧', 'Britain', 'UK', 'G. B.']",film,production company,film production company,country of origin,country,99.0,557.0,22709.0,the company that produced {},the country of origin of {},the country of origin of the company that produced The Legend of the 7 Golden Vampires is,True,False,True,False,False
141,68503,Q1388010,P800,Q338430,P175,Q242903,William Moulton Marston,Wonder Woman,Lynda Carter,"['William Marston', 'Charles Moulton']","['Princess Diana', 'Wonder Women', 'Diana Prince']","['Linda Jean Cordova Carter', 'Linda Jean Córdova Carter', 'Lynda Jean Cordova Carter']",human,notable work,film character,performer,human,411.0,2319.0,2615.0,the most notable work of {},the performer of {},the performer of the most notable work of William Moulton Marston is,True,False,True,False,False
139,68538,Q192682,P800,Q1631090,P1441,Q19347291,Ryan Reynolds,Deadpool,Deadpool,"['Golfian', 'Ryan Rodney Reynolds']","['Merc with a Mouth', 'Wade Wilson', 'Wade Winston Wilson']",['X-Men Origins: Deadpool'],human,notable work,film character,present in work,film,15776.0,2743.0,5939.0,the most notable work of {},the work that features {},the work that features the most notable work of Ryan Reynolds is,True,False,True,False,False
145,69114,Q2354136,P86,Q5950,P27,Q30,"Please, Please, Please",James Brown,United States of America,['Please Please Please'],"['Soul Brother #1', 'Mr. Dynamite', 'James Joseph Brown, Jr.', 'The Godfather of Soul']","['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",musical work/composition,composer,human,country of citizenship,country,50.0,2988.0,44050.0,the composer of {},the country of citizenship of {},"the country of citizenship of the composer of Please, Please, Please is",True,True,True,False,False
152,70306,Q4767446,P22,Q8007,P26,Q83396,Anna Roosevelt Halsted,Franklin Delano Roosevelt,Eleanor Roosevelt,"['Anna Eleanor Roosevelt', 'Anna Eleanor Roosevelt Halsted', 'Anna Roosevelt', 'Anna Roosevelt Boettiger', 'Anna Roosevelt Dall']","['President Roosevelt', 'FDR', 'Roosevelt', 'Franklin D. Roosevelt', 'Franklin Roosevelt', 'F. D. R.', 'F. D. Roosevelt']","['Anna Eleanor Roosevelt', 'Anna Roosevelt', 'Anna Eleanor Roosevelt Roosevelt', 'Elaenore Roosevelt', 'Eleanor Roosevelt Roosevelt', 'First Lady of the world']",human,father,human,spouse,human,456.0,13604.0,2909.0,the father of {},the spouse of {},the spouse of the father of Anna Roosevelt Halsted is,True,True,True,False,False
212,70324,Q183105,P22,Q8016,P800,Q300441,Randolph Churchill,Winston Churchill,A History of the English-Speaking Peoples,"['Hon. Randolph Churchill', 'Randolph Frederick Edward Spencer-Churchill']","['David Winter', 'Mr Green', 'Charles Maurin', 'Winston Spencer Churchill', 'Sir Winston Churchill', 'Colonel Warden', 'Sir Leonard Spencer', 'Sir Winston Leonard Spencer Churchill', 'Sir Winston Spencer Churchill', 'The Honourable Sir Winston Spencer Churchill', 'The Right Honourable Sir Winston Churchill', 'The Right Honourable Sir Winston Leonard Spencer Churchill', 'The Right Honourable Sir Winston Spencer Churchill', 'Winston Leonard Spencer Churchill']","['A History of the English Speaking Peoples', 'History of the English Speaking Peoples', 'History of the English-Speaking Peoples', 'A history of the English-speaking peoples.']",human,father,human,notable work,literary work,961.0,12424.0,74.0,the father of {},the most notable work of {},the most notable work of the father of Randolph Churchill is,True,False,True,False,False
173,70457,Q46418,P22,Q8413,P22,Q131195,Constantius II,Constantine the Great,Constantius Chlorus,"['Flavius Iulius Constantius', 'Constantius the Apostate', 'Flavius Julius Constantius', 'Flavius Julius Constantius Augustus', 'Constantius II of Rome', 'Fl. Iulius Constantius', 'Fl. Julius Constantius']","['Constantine', 'Constantine I', 'Constantinus I', 'Flavius Valerius Aurelius Constantinus Augustus', 'Flavius Valerius Constantinus', 'Gaius Flavius Valerius Aurelius Constantinus', 'Gaius Flavius Valerius Constantinus', 'Imperator Caesar Flavius Valerius Aurelius Constantinus Augustus', 'Saint Constantine', 'Flavius Constantinus', 'Lucius Flavius Valerius Constantinus', 'Marcus Flavius Valerius Constantinus', 'Flavius Valerius Aurelius Constantinus']","['Flavius Constantius', 'Flavius Valerius Constantius', 'Gaius Flavius Valerius Constantius', 'Herculius', 'Marcus Flavius Valerius Constantius']",human,father,human,father,human,562.0,5433.0,488.0,the father of {},the father of {},the father of the father of Constantius II is,True,False,True,False,False
159,71150,Q187058,P22,Q9570,P26,Q464932,Abhishek Bachchan,Amitabh Bachchan,Jaya Bachchan,"['Abhishek A Bachchan', 'Abhishek Amitabh Bachchan']",['Big B'],['Jaya Bhaduri Bachchan'],human,father,human,spouse,human,2459.0,5558.0,1592.0,the father of {},the spouse of {},the spouse of the father of Abhishek Bachchan is,True,True,True,False,False
