,task,id,correct,model,e1_popularity,e2_popularity,e3_popularity
2122,two_hop_with_facts_in_context,45459,True,claude-3-opus-20240229,9454.0,12555.0,14846.0
2123,two_hop_with_facts_in_context,45966,True,claude-3-opus-20240229,170.0,2755.0,392.0
2124,two_hop_with_facts_in_context,47072,True,claude-3-opus-20240229,2610.0,781.0,29.0
2125,two_hop_with_facts_in_context,47185,True,claude-3-opus-20240229,1303.0,10572.0,5469.0
2126,two_hop_with_facts_in_context,47406,True,claude-3-opus-20240229,117.0,2517.0,121.0
2127,two_hop_with_facts_in_context,48029,True,claude-3-opus-20240229,117.0,7029.0,238.0
2128,two_hop_with_facts_in_context,4861,True,claude-3-opus-20240229,34189.0,6140.0,171.0
2129,two_hop_with_facts_in_context,48753,True,claude-3-opus-20240229,3080.0,14386.0,988.0
2130,two_hop_with_facts_in_context,49635,True,claude-3-opus-20240229,3466.0,33574.0,3675.0
2131,two_hop_with_facts_in_context,51542,True,claude-3-opus-20240229,7.0,12018.0,1918.0
2132,two_hop_with_facts_in_context,5436,False,claude-3-opus-20240229,26301.0,1599.0,1742.0
2133,two_hop_with_facts_in_context,55684,True,claude-3-opus-20240229,3100.0,678.0,5739.0
2134,two_hop_with_facts_in_context,56234,True,claude-3-opus-20240229,15.0,26.0,4885.0
2135,two_hop_with_facts_in_context,57304,True,claude-3-opus-20240229,92.0,35.0,1115.0
2136,two_hop_with_facts_in_context,58396,True,claude-3-opus-20240229,0.0,4764.0,180.0
2137,two_hop_with_facts_in_context,59715,True,claude-3-opus-20240229,38.0,1805.0,4885.0
2138,two_hop_with_facts_in_context,60185,True,claude-3-opus-20240229,230.0,3539.0,3830.0
2139,two_hop_with_facts_in_context,60191,True,claude-3-opus-20240229,6.0,3100.0,140.0
2140,two_hop_with_facts_in_context,64282,False,claude-3-opus-20240229,440.0,502.0,120.0
2141,two_hop_with_facts_in_context,65153,True,claude-3-opus-20240229,28.0,96.0,21.0
2142,two_hop_with_facts_in_context,66504,True,claude-3-opus-20240229,0.0,2.0,0.0
2143,two_hop_with_facts_in_context,67156,True,claude-3-opus-20240229,29.0,2151.0,340.0
2144,two_hop_with_facts_in_context,69371,True,claude-3-opus-20240229,0.0,163.0,0.0
2145,two_hop_with_facts_in_context,76339,False,claude-3-opus-20240229,20.0,19.0,60.0
2146,two_hop_with_facts_in_context,76484,True,claude-3-opus-20240229,1381.0,42.0,2.0
2147,two_hop_with_facts_in_context,78580,True,claude-3-opus-20240229,0.0,24.0,25.0
2148,two_hop_with_facts_in_context,81963,False,claude-3-opus-20240229,329.0,341.0,119.0
2149,two_hop_with_facts_in_context,8425,True,claude-3-opus-20240229,5819.0,1336.0,47117.0
2150,two_hop_with_facts_in_context,10299,False,claude-3-sonnet-20240229,482.0,14137.0,8681.0
2151,two_hop_with_facts_in_context,11472,True,claude-3-sonnet-20240229,26855.0,66.0,740.0
2152,two_hop_with_facts_in_context,11930,True,claude-3-sonnet-20240229,996.0,10297.0,5379.0
2153,two_hop_with_facts_in_context,12032,True,claude-3-sonnet-20240229,26855.0,3932.0,3108.0
2154,two_hop_with_facts_in_context,14035,True,claude-3-sonnet-20240229,26855.0,66.0,740.0
2155,two_hop_with_facts_in_context,15703,True,claude-3-sonnet-20240229,9639.0,23908.0,1439.0
2156,two_hop_with_facts_in_context,19072,True,claude-3-sonnet-20240229,2040.0,34.0,13.0
2157,two_hop_with_facts_in_context,1910,True,claude-3-sonnet-20240229,3902.0,771.0,7512.0
2158,two_hop_with_facts_in_context,20839,True,claude-3-sonnet-20240229,3.0,2084.0,4978.0
2159,two_hop_with_facts_in_context,22100,True,claude-3-sonnet-20240229,330.0,155.0,54.0
2160,two_hop_with_facts_in_context,2690,True,claude-3-sonnet-20240229,976.0,12.0,8.0
2161,two_hop_with_facts_in_context,2745,True,claude-3-sonnet-20240229,1714.0,90.0,14797.0
2162,two_hop_with_facts_in_context,27477,True,claude-3-sonnet-20240229,18548.0,1601.0,1.0
2163,two_hop_with_facts_in_context,32530,True,claude-3-sonnet-20240229,15592.0,3299.0,2950.0
2164,two_hop_with_facts_in_context,33077,False,claude-3-sonnet-20240229,1029.0,7381.0,5379.0
2165,two_hop_with_facts_in_context,3321,True,claude-3-sonnet-20240229,6388.0,47117.0,24833.0
2166,two_hop_with_facts_in_context,33484,False,claude-3-sonnet-20240229,8164.0,12378.0,3432.0
2167,two_hop_with_facts_in_context,36767,False,claude-3-sonnet-20240229,167.0,18.0,10572.0
2168,two_hop_with_facts_in_context,37150,True,claude-3-sonnet-20240229,6951.0,354.0,24.0
2169,two_hop_with_facts_in_context,38051,True,claude-3-sonnet-20240229,18548.0,1601.0,1.0
2170,two_hop_with_facts_in_context,43010,True,claude-3-sonnet-20240229,14.0,14137.0,8681.0
2171,two_hop_with_facts_in_context,43883,False,claude-3-sonnet-20240229,164.0,10572.0,669.0
2172,two_hop_with_facts_in_context,45459,True,claude-3-sonnet-20240229,9454.0,12555.0,14846.0
2173,two_hop_with_facts_in_context,45966,True,claude-3-sonnet-20240229,170.0,2755.0,392.0
2174,two_hop_with_facts_in_context,47072,True,claude-3-sonnet-20240229,2610.0,781.0,29.0
2175,two_hop_with_facts_in_context,47185,True,claude-3-sonnet-20240229,1303.0,10572.0,5469.0
2176,two_hop_with_facts_in_context,47406,True,claude-3-sonnet-20240229,117.0,2517.0,121.0
2177,two_hop_with_facts_in_context,48029,True,claude-3-sonnet-20240229,117.0,7029.0,238.0
2178,two_hop_with_facts_in_context,4861,True,claude-3-sonnet-20240229,34189.0,6140.0,171.0
2179,two_hop_with_facts_in_context,48753,True,claude-3-sonnet-20240229,3080.0,14386.0,988.0
2180,two_hop_with_facts_in_context,49635,True,claude-3-sonnet-20240229,3466.0,33574.0,3675.0
2181,two_hop_with_facts_in_context,51542,True,claude-3-sonnet-20240229,7.0,12018.0,1918.0
2182,two_hop_with_facts_in_context,5436,False,claude-3-sonnet-20240229,26301.0,1599.0,1742.0
2183,two_hop_with_facts_in_context,55684,True,claude-3-sonnet-20240229,3100.0,678.0,5739.0
2184,two_hop_with_facts_in_context,56234,True,claude-3-sonnet-20240229,15.0,26.0,4885.0
2185,two_hop_with_facts_in_context,57304,True,claude-3-sonnet-20240229,92.0,35.0,1115.0
2186,two_hop_with_facts_in_context,58396,True,claude-3-sonnet-20240229,0.0,4764.0,180.0
2187,two_hop_with_facts_in_context,59715,True,claude-3-sonnet-20240229,38.0,1805.0,4885.0
2188,two_hop_with_facts_in_context,60185,True,claude-3-sonnet-20240229,230.0,3539.0,3830.0
2189,two_hop_with_facts_in_context,60191,True,claude-3-sonnet-20240229,6.0,3100.0,140.0
2190,two_hop_with_facts_in_context,64282,False,claude-3-sonnet-20240229,440.0,502.0,120.0
2191,two_hop_with_facts_in_context,65153,True,claude-3-sonnet-20240229,28.0,96.0,21.0
2192,two_hop_with_facts_in_context,66504,True,claude-3-sonnet-20240229,0.0,2.0,0.0
2193,two_hop_with_facts_in_context,67156,True,claude-3-sonnet-20240229,29.0,2151.0,340.0
2194,two_hop_with_facts_in_context,69371,True,claude-3-sonnet-20240229,0.0,163.0,0.0
2195,two_hop_with_facts_in_context,76339,False,claude-3-sonnet-20240229,20.0,19.0,60.0
2196,two_hop_with_facts_in_context,76484,True,claude-3-sonnet-20240229,1381.0,42.0,2.0
2197,two_hop_with_facts_in_context,78580,True,claude-3-sonnet-20240229,0.0,24.0,25.0
2198,two_hop_with_facts_in_context,81963,True,claude-3-sonnet-20240229,329.0,341.0,119.0
2199,two_hop_with_facts_in_context,8425,True,claude-3-sonnet-20240229,5819.0,1336.0,47117.0
2200,two_hop_with_facts_in_context,10299,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,482.0,14137.0,8681.0
2201,two_hop_with_facts_in_context,11472,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,26855.0,66.0,740.0
2202,two_hop_with_facts_in_context,11930,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,996.0,10297.0,5379.0
2203,two_hop_with_facts_in_context,12032,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,26855.0,3932.0,3108.0
2204,two_hop_with_facts_in_context,14035,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,26855.0,66.0,740.0
2205,two_hop_with_facts_in_context,15703,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,9639.0,23908.0,1439.0
2206,two_hop_with_facts_in_context,19072,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,2040.0,34.0,13.0
2207,two_hop_with_facts_in_context,1910,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,3902.0,771.0,7512.0
2208,two_hop_with_facts_in_context,20839,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,3.0,2084.0,4978.0
2209,two_hop_with_facts_in_context,22100,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,330.0,155.0,54.0
2210,two_hop_with_facts_in_context,2690,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,976.0,12.0,8.0
2211,two_hop_with_facts_in_context,2745,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,1714.0,90.0,14797.0
2212,two_hop_with_facts_in_context,27477,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,18548.0,1601.0,1.0
2213,two_hop_with_facts_in_context,32530,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,15592.0,3299.0,2950.0
2214,two_hop_with_facts_in_context,33077,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,1029.0,7381.0,5379.0
2215,two_hop_with_facts_in_context,3321,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,6388.0,47117.0,24833.0
2216,two_hop_with_facts_in_context,33484,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,8164.0,12378.0,3432.0
2217,two_hop_with_facts_in_context,36767,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,167.0,18.0,10572.0
2218,two_hop_with_facts_in_context,37150,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,6951.0,354.0,24.0
2219,two_hop_with_facts_in_context,38051,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,18548.0,1601.0,1.0
2220,two_hop_with_facts_in_context,43010,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,14.0,14137.0,8681.0
2221,two_hop_with_facts_in_context,43883,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,164.0,10572.0,669.0
2222,two_hop_with_facts_in_context,45459,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,9454.0,12555.0,14846.0
2223,two_hop_with_facts_in_context,45966,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,170.0,2755.0,392.0
2224,two_hop_with_facts_in_context,47072,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,2610.0,781.0,29.0
2225,two_hop_with_facts_in_context,47185,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,1303.0,10572.0,5469.0
2226,two_hop_with_facts_in_context,47406,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,117.0,2517.0,121.0
2227,two_hop_with_facts_in_context,48029,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,117.0,7029.0,238.0
2228,two_hop_with_facts_in_context,4861,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,34189.0,6140.0,171.0
2229,two_hop_with_facts_in_context,48753,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,3080.0,14386.0,988.0
2230,two_hop_with_facts_in_context,49635,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,3466.0,33574.0,3675.0
2231,two_hop_with_facts_in_context,51542,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,7.0,12018.0,1918.0
2232,two_hop_with_facts_in_context,5436,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,26301.0,1599.0,1742.0
2233,two_hop_with_facts_in_context,55684,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,3100.0,678.0,5739.0
2234,two_hop_with_facts_in_context,56234,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,15.0,26.0,4885.0
2235,two_hop_with_facts_in_context,57304,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,92.0,35.0,1115.0
2236,two_hop_with_facts_in_context,58396,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,0.0,4764.0,180.0
2237,two_hop_with_facts_in_context,59715,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,38.0,1805.0,4885.0
2238,two_hop_with_facts_in_context,60185,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,230.0,3539.0,3830.0
2239,two_hop_with_facts_in_context,60191,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,6.0,3100.0,140.0
2240,two_hop_with_facts_in_context,64282,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,440.0,502.0,120.0
2241,two_hop_with_facts_in_context,65153,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,28.0,96.0,21.0
2242,two_hop_with_facts_in_context,66504,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,0.0,2.0,0.0
2243,two_hop_with_facts_in_context,67156,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,29.0,2151.0,340.0
2244,two_hop_with_facts_in_context,69371,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,0.0,163.0,0.0
2245,two_hop_with_facts_in_context,76339,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,20.0,19.0,60.0
2246,two_hop_with_facts_in_context,76484,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,1381.0,42.0,2.0
2247,two_hop_with_facts_in_context,78580,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,0.0,24.0,25.0
2248,two_hop_with_facts_in_context,81963,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,329.0,341.0,119.0
2249,two_hop_with_facts_in_context,8425,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,5819.0,1336.0,47117.0
2250,two_hop_cot,10299,False,gpt-4o-mini-2024-07-18,482.0,14137.0,8681.0
2251,two_hop_cot,11472,False,gpt-4o-mini-2024-07-18,26855.0,66.0,740.0
2252,two_hop_cot,11930,False,gpt-4o-mini-2024-07-18,996.0,10297.0,5379.0
2253,two_hop_cot,12032,True,gpt-4o-mini-2024-07-18,26855.0,3932.0,3108.0
2254,two_hop_cot,14035,False,gpt-4o-mini-2024-07-18,26855.0,66.0,740.0
2255,two_hop_cot,15703,True,gpt-4o-mini-2024-07-18,9639.0,23908.0,1439.0
2256,two_hop_cot,19072,False,gpt-4o-mini-2024-07-18,2040.0,34.0,13.0
2257,two_hop_cot,1910,False,gpt-4o-mini-2024-07-18,3902.0,771.0,7512.0
2258,two_hop_cot,20839,True,gpt-4o-mini-2024-07-18,3.0,2084.0,4978.0
2259,two_hop_cot,22100,True,gpt-4o-mini-2024-07-18,330.0,155.0,54.0
2260,two_hop_cot,2690,True,gpt-4o-mini-2024-07-18,976.0,12.0,8.0
2261,two_hop_cot,2745,False,gpt-4o-mini-2024-07-18,1714.0,90.0,14797.0
2262,two_hop_cot,27477,False,gpt-4o-mini-2024-07-18,18548.0,1601.0,1.0
2263,two_hop_cot,32530,True,gpt-4o-mini-2024-07-18,15592.0,3299.0,2950.0
2264,two_hop_cot,33077,False,gpt-4o-mini-2024-07-18,1029.0,7381.0,5379.0
2265,two_hop_cot,3321,True,gpt-4o-mini-2024-07-18,6388.0,47117.0,24833.0
2266,two_hop_cot,33484,False,gpt-4o-mini-2024-07-18,8164.0,12378.0,3432.0
2267,two_hop_cot,36767,False,gpt-4o-mini-2024-07-18,167.0,18.0,10572.0
2268,two_hop_cot,37150,True,gpt-4o-mini-2024-07-18,6951.0,354.0,24.0
2269,two_hop_cot,38051,False,gpt-4o-mini-2024-07-18,18548.0,1601.0,1.0
2270,two_hop_cot,43010,True,gpt-4o-mini-2024-07-18,14.0,14137.0,8681.0
2271,two_hop_cot,43883,False,gpt-4o-mini-2024-07-18,164.0,10572.0,669.0
2272,two_hop_cot,45459,False,gpt-4o-mini-2024-07-18,9454.0,12555.0,14846.0
2273,two_hop_cot,45966,False,gpt-4o-mini-2024-07-18,170.0,2755.0,392.0
2274,two_hop_cot,47072,False,gpt-4o-mini-2024-07-18,2610.0,781.0,29.0
2275,two_hop_cot,47185,True,gpt-4o-mini-2024-07-18,1303.0,10572.0,5469.0
2276,two_hop_cot,47406,True,gpt-4o-mini-2024-07-18,117.0,2517.0,121.0
2277,two_hop_cot,48029,True,gpt-4o-mini-2024-07-18,117.0,7029.0,238.0
2278,two_hop_cot,4861,False,gpt-4o-mini-2024-07-18,34189.0,6140.0,171.0
2279,two_hop_cot,48753,True,gpt-4o-mini-2024-07-18,3080.0,14386.0,988.0
2280,two_hop_cot,49635,True,gpt-4o-mini-2024-07-18,3466.0,33574.0,3675.0
2281,two_hop_cot,51542,True,gpt-4o-mini-2024-07-18,7.0,12018.0,1918.0
2282,two_hop_cot,5436,False,gpt-4o-mini-2024-07-18,26301.0,1599.0,1742.0
2283,two_hop_cot,55684,False,gpt-4o-mini-2024-07-18,3100.0,678.0,5739.0
2284,two_hop_cot,56234,False,gpt-4o-mini-2024-07-18,15.0,26.0,4885.0
2285,two_hop_cot,57304,False,gpt-4o-mini-2024-07-18,92.0,35.0,1115.0
2286,two_hop_cot,58396,True,gpt-4o-mini-2024-07-18,0.0,4764.0,180.0
2287,two_hop_cot,59715,True,gpt-4o-mini-2024-07-18,38.0,1805.0,4885.0
2288,two_hop_cot,60185,False,gpt-4o-mini-2024-07-18,230.0,3539.0,3830.0
2289,two_hop_cot,60191,False,gpt-4o-mini-2024-07-18,6.0,3100.0,140.0
2290,two_hop_cot,64282,False,gpt-4o-mini-2024-07-18,440.0,502.0,120.0
2291,two_hop_cot,65153,True,gpt-4o-mini-2024-07-18,28.0,96.0,21.0
2292,two_hop_cot,66504,False,gpt-4o-mini-2024-07-18,0.0,2.0,0.0
2293,two_hop_cot,67156,False,gpt-4o-mini-2024-07-18,29.0,2151.0,340.0
2294,two_hop_cot,69371,False,gpt-4o-mini-2024-07-18,0.0,163.0,0.0
2295,two_hop_cot,76339,True,gpt-4o-mini-2024-07-18,20.0,19.0,60.0
2296,two_hop_cot,76484,False,gpt-4o-mini-2024-07-18,1381.0,42.0,2.0
2297,two_hop_cot,78580,False,gpt-4o-mini-2024-07-18,0.0,24.0,25.0
2298,two_hop_cot,81963,True,gpt-4o-mini-2024-07-18,329.0,341.0,119.0
2299,two_hop_cot,8425,False,gpt-4o-mini-2024-07-18,5819.0,1336.0,47117.0
2300,two_hop_cot,10299,False,gpt-4o-2024-05-13,482.0,14137.0,8681.0
2301,two_hop_cot,11472,False,gpt-4o-2024-05-13,26855.0,66.0,740.0
2302,two_hop_cot,11930,False,gpt-4o-2024-05-13,996.0,10297.0,5379.0
2303,two_hop_cot,12032,True,gpt-4o-2024-05-13,26855.0,3932.0,3108.0
2304,two_hop_cot,14035,True,gpt-4o-2024-05-13,26855.0,66.0,740.0
2305,two_hop_cot,15703,True,gpt-4o-2024-05-13,9639.0,23908.0,1439.0
2306,two_hop_cot,19072,True,gpt-4o-2024-05-13,2040.0,34.0,13.0
2307,two_hop_cot,1910,False,gpt-4o-2024-05-13,3902.0,771.0,7512.0
2308,two_hop_cot,20839,True,gpt-4o-2024-05-13,3.0,2084.0,4978.0
2309,two_hop_cot,22100,True,gpt-4o-2024-05-13,330.0,155.0,54.0
2310,two_hop_cot,2690,True,gpt-4o-2024-05-13,976.0,12.0,8.0
2311,two_hop_cot,2745,False,gpt-4o-2024-05-13,1714.0,90.0,14797.0
2312,two_hop_cot,27477,True,gpt-4o-2024-05-13,18548.0,1601.0,1.0
2313,two_hop_cot,32530,True,gpt-4o-2024-05-13,15592.0,3299.0,2950.0
2314,two_hop_cot,33077,False,gpt-4o-2024-05-13,1029.0,7381.0,5379.0
2315,two_hop_cot,3321,True,gpt-4o-2024-05-13,6388.0,47117.0,24833.0
2316,two_hop_cot,33484,False,gpt-4o-2024-05-13,8164.0,12378.0,3432.0
2317,two_hop_cot,36767,False,gpt-4o-2024-05-13,167.0,18.0,10572.0
2318,two_hop_cot,37150,True,gpt-4o-2024-05-13,6951.0,354.0,24.0
2319,two_hop_cot,38051,False,gpt-4o-2024-05-13,18548.0,1601.0,1.0
2320,two_hop_cot,43010,True,gpt-4o-2024-05-13,14.0,14137.0,8681.0
2321,two_hop_cot,43883,False,gpt-4o-2024-05-13,164.0,10572.0,669.0
2322,two_hop_cot,45459,False,gpt-4o-2024-05-13,9454.0,12555.0,14846.0
2323,two_hop_cot,45966,False,gpt-4o-2024-05-13,170.0,2755.0,392.0
2324,two_hop_cot,47072,True,gpt-4o-2024-05-13,2610.0,781.0,29.0
2325,two_hop_cot,47185,True,gpt-4o-2024-05-13,1303.0,10572.0,5469.0
2326,two_hop_cot,47406,True,gpt-4o-2024-05-13,117.0,2517.0,121.0
2327,two_hop_cot,48029,True,gpt-4o-2024-05-13,117.0,7029.0,238.0
2328,two_hop_cot,4861,False,gpt-4o-2024-05-13,34189.0,6140.0,171.0
2329,two_hop_cot,48753,True,gpt-4o-2024-05-13,3080.0,14386.0,988.0
2330,two_hop_cot,49635,True,gpt-4o-2024-05-13,3466.0,33574.0,3675.0
2331,two_hop_cot,51542,True,gpt-4o-2024-05-13,7.0,12018.0,1918.0
2332,two_hop_cot,5436,False,gpt-4o-2024-05-13,26301.0,1599.0,1742.0
2333,two_hop_cot,55684,False,gpt-4o-2024-05-13,3100.0,678.0,5739.0
2334,two_hop_cot,56234,True,gpt-4o-2024-05-13,15.0,26.0,4885.0
2335,two_hop_cot,57304,False,gpt-4o-2024-05-13,92.0,35.0,1115.0
2336,two_hop_cot,58396,True,gpt-4o-2024-05-13,0.0,4764.0,180.0
2337,two_hop_cot,59715,True,gpt-4o-2024-05-13,38.0,1805.0,4885.0
2338,two_hop_cot,60185,True,gpt-4o-2024-05-13,230.0,3539.0,3830.0
2339,two_hop_cot,60191,False,gpt-4o-2024-05-13,6.0,3100.0,140.0
2340,two_hop_cot,64282,False,gpt-4o-2024-05-13,440.0,502.0,120.0
2341,two_hop_cot,65153,True,gpt-4o-2024-05-13,28.0,96.0,21.0
2342,two_hop_cot,66504,False,gpt-4o-2024-05-13,0.0,2.0,0.0
2343,two_hop_cot,67156,True,gpt-4o-2024-05-13,29.0,2151.0,340.0
2344,two_hop_cot,69371,False,gpt-4o-2024-05-13,0.0,163.0,0.0
2345,two_hop_cot,76339,True,gpt-4o-2024-05-13,20.0,19.0,60.0
2346,two_hop_cot,76484,False,gpt-4o-2024-05-13,1381.0,42.0,2.0
2347,two_hop_cot,78580,False,gpt-4o-2024-05-13,0.0,24.0,25.0
2348,two_hop_cot,81963,False,gpt-4o-2024-05-13,329.0,341.0,119.0
2349,two_hop_cot,8425,False,gpt-4o-2024-05-13,5819.0,1336.0,47117.0
2350,two_hop_no_cot_baseline1,10299,False,gpt-4o-mini-2024-07-18,482.0,14137.0,8681.0
2351,two_hop_no_cot_baseline1,11472,False,gpt-4o-mini-2024-07-18,26855.0,66.0,740.0
2352,two_hop_no_cot_baseline1,11930,False,gpt-4o-mini-2024-07-18,996.0,10297.0,5379.0
2353,two_hop_no_cot_baseline1,12032,False,gpt-4o-mini-2024-07-18,26855.0,3932.0,3108.0
2354,two_hop_no_cot_baseline1,14035,False,gpt-4o-mini-2024-07-18,26855.0,66.0,740.0
2355,two_hop_no_cot_baseline1,15703,False,gpt-4o-mini-2024-07-18,9639.0,23908.0,1439.0
2356,two_hop_no_cot_baseline1,19072,False,gpt-4o-mini-2024-07-18,2040.0,34.0,13.0
2357,two_hop_no_cot_baseline1,1910,False,gpt-4o-mini-2024-07-18,3902.0,771.0,7512.0
2358,two_hop_no_cot_baseline1,20839,False,gpt-4o-mini-2024-07-18,3.0,2084.0,4978.0
2359,two_hop_no_cot_baseline1,22100,False,gpt-4o-mini-2024-07-18,330.0,155.0,54.0
2360,two_hop_no_cot_baseline1,2690,True,gpt-4o-mini-2024-07-18,976.0,12.0,8.0
2361,two_hop_no_cot_baseline1,2745,True,gpt-4o-mini-2024-07-18,1714.0,90.0,14797.0
2362,two_hop_no_cot_baseline1,27477,False,gpt-4o-mini-2024-07-18,18548.0,1601.0,1.0
2363,two_hop_no_cot_baseline1,32530,False,gpt-4o-mini-2024-07-18,15592.0,3299.0,2950.0
2364,two_hop_no_cot_baseline1,33077,False,gpt-4o-mini-2024-07-18,1029.0,7381.0,5379.0
2365,two_hop_no_cot_baseline1,3321,False,gpt-4o-mini-2024-07-18,6388.0,47117.0,24833.0
2366,two_hop_no_cot_baseline1,33484,False,gpt-4o-mini-2024-07-18,8164.0,12378.0,3432.0
2367,two_hop_no_cot_baseline1,36767,False,gpt-4o-mini-2024-07-18,167.0,18.0,10572.0
2368,two_hop_no_cot_baseline1,37150,False,gpt-4o-mini-2024-07-18,6951.0,354.0,24.0
2369,two_hop_no_cot_baseline1,38051,False,gpt-4o-mini-2024-07-18,18548.0,1601.0,1.0
2370,two_hop_no_cot_baseline1,43010,True,gpt-4o-mini-2024-07-18,14.0,14137.0,8681.0
2371,two_hop_no_cot_baseline1,43883,False,gpt-4o-mini-2024-07-18,164.0,10572.0,669.0
2372,two_hop_no_cot_baseline1,45459,False,gpt-4o-mini-2024-07-18,9454.0,12555.0,14846.0
2373,two_hop_no_cot_baseline1,45966,False,gpt-4o-mini-2024-07-18,170.0,2755.0,392.0
2374,two_hop_no_cot_baseline1,47072,False,gpt-4o-mini-2024-07-18,2610.0,781.0,29.0
2375,two_hop_no_cot_baseline1,47185,False,gpt-4o-mini-2024-07-18,1303.0,10572.0,5469.0
2376,two_hop_no_cot_baseline1,47406,False,gpt-4o-mini-2024-07-18,117.0,2517.0,121.0
2377,two_hop_no_cot_baseline1,48029,False,gpt-4o-mini-2024-07-18,117.0,7029.0,238.0
2378,two_hop_no_cot_baseline1,4861,False,gpt-4o-mini-2024-07-18,34189.0,6140.0,171.0
2379,two_hop_no_cot_baseline1,48753,False,gpt-4o-mini-2024-07-18,3080.0,14386.0,988.0
2380,two_hop_no_cot_baseline1,49635,False,gpt-4o-mini-2024-07-18,3466.0,33574.0,3675.0
2381,two_hop_no_cot_baseline1,51542,True,gpt-4o-mini-2024-07-18,7.0,12018.0,1918.0
2382,two_hop_no_cot_baseline1,5436,False,gpt-4o-mini-2024-07-18,26301.0,1599.0,1742.0
2383,two_hop_no_cot_baseline1,55684,False,gpt-4o-mini-2024-07-18,3100.0,678.0,5739.0
2384,two_hop_no_cot_baseline1,56234,False,gpt-4o-mini-2024-07-18,15.0,26.0,4885.0
2385,two_hop_no_cot_baseline1,57304,False,gpt-4o-mini-2024-07-18,92.0,35.0,1115.0
2386,two_hop_no_cot_baseline1,58396,False,gpt-4o-mini-2024-07-18,0.0,4764.0,180.0
2387,two_hop_no_cot_baseline1,59715,True,gpt-4o-mini-2024-07-18,38.0,1805.0,4885.0
2388,two_hop_no_cot_baseline1,60185,True,gpt-4o-mini-2024-07-18,230.0,3539.0,3830.0
2389,two_hop_no_cot_baseline1,60191,False,gpt-4o-mini-2024-07-18,6.0,3100.0,140.0
2390,two_hop_no_cot_baseline1,64282,False,gpt-4o-mini-2024-07-18,440.0,502.0,120.0
2391,two_hop_no_cot_baseline1,65153,False,gpt-4o-mini-2024-07-18,28.0,96.0,21.0
2392,two_hop_no_cot_baseline1,66504,False,gpt-4o-mini-2024-07-18,0.0,2.0,0.0
